"Country","timePeriod","stability","stabilityOverall","stabilityReduced","yield","yieldOverall","yieldReduced","areaHarvested","areaHarvestedOverall","areaHarvestedReduced","diversity","fertilizer","irrigation","instabilityTemp","instabilityPrec"
"DZA",1988,5.5300080065879,42.7498669178573,42.5439922859647,2926607.22150309,8405497.44899386,8428988.12910862,3357578.4,771038809.8,767681231.4,7.80628536153991,0.00568555111942184,1.277,-31.2505723625795,-6.54420041748844
"DZA",1998,9.78286164771433,50.2732914511988,49.6937557010181,3842827.91336757,9198810.47017425,9221796.62623373,3698405.3,862060910.9,858362505.6,8.49242397307986,0.00502414686913959,1.873,-33.1480107503298,-5.16930169653304
"DZA",2008,7.10910798029056,66.0196273266326,66.3885155046713,4912812.76453273,10801164.8501517,10828880.734412,4437333.8,943194354.7,938757020.9,9.42883851987682,0.0071708995547949,2.97333333333333,-43.1178109329048,-5.81152023914374
"AGO",1968,23.759435187187,57.7235607356813,57.6938568584316,2623460.47027435,6017482.1753928,6027167.01915363,1934788.6,676926572.4,674991783.8,7.66011739791815,0.00205241460541814,0.133,-78.1954378980803,-13.9406044577686
"AGO",1978,26.7376889726366,44.6792935249325,44.6533325704996,2311381.80689522,7582700.60065669,7594938.89152375,1638660,710027116.7,708388456.7,7.16592916992245,0.00192085294117647,0.14,-69.1512854288584,-10.8946863253358
"AGO",1988,11.7490500443009,49.7298478082549,49.8223364939103,2588266.36665952,8902579.56337205,8918654.37840609,1807366.2,713898250.2,712090884,6.26511408706711,0.000932092352092352,0.14,-78.9175527830667,-8.83675121937429
"AGO",1998,15.7131853101485,57.6934842602645,57.1993201645544,4454902.45215721,10104740.8348583,10123769.0966076,2579590.6,767036842.1,764457251.5,6.90195024249425,0.000962736119061248,0.145,-68.8631049639328,-8.69470336573314
"AGO",2008,17.7149031907853,77.8183277016324,77.3307069139537,5255087.92936933,11183762.2786202,11211606.6997064,4664243.4,1007219395.3,1002555151.9,8.43891002473165,0.0039902962962963,0.15,-46.2217104186839,-8.31664140263852
"ARG",1968,15.5858562484033,52.1560470229059,52.0227144536456,5797198.16404902,5796251.51493529,5796414.57040168,15725131.1,912331078.6,896605947.5,9.52386364521021,0.00148033780419785,1.047,-42.1272809441592,-8.19728696709126
"ARG",1978,13.928421176991,44.5435732877153,45.4221298630233,7139743.86615352,7118624.05844737,7117982.03592181,18670979.9,961290389.6,942619409.7,9.38828059826317,0.00265411158860541,1.13,-36.6055688937473,-13.7231193461315
"ARG",1988,15.0616572401241,45.5696202480582,43.649346611598,7636713.6611871,8114318.07514117,8124163.52773622,19472895.9,973871039.6,954398143.7,8.94184053924842,0.00824545408862822,1.183,-43.4693978854906,-7.11669898642841
"ARG",1998,17.6716889503711,58.8796794130711,56.8385509376596,9717953.38195978,9117516.32519964,9101615.49754268,26594813.8,1039197717.7,1012602903.9,6.33272914621859,0.020380202204173,1.27,-42.2909740543652,-6.15689458263938
"ARG",2008,10.7356214550971,69.6577654679441,71.7030614192295,11035694.2096865,10607885.2687632,10594176.2645537,33381418.1,1149789426.9,1116408008.8,5.42325902186264,0.0195723510831245,1.55333333333333,-45.9551236801972,-5.2026806687683
"ARM",1998,8.16387067819047,41.2189918368636,41.2344941758148,6128982.58769335,10269367.495145,10271562.6066109,287636.4,540377796.6,540090160.2,7.85913120556251,0.0326301590497282,18.871,-20.7069337402943,-4.79048501095056
"ARM",2008,8.35920919963352,46.4294907025689,46.4258088957276,8337286.35053733,12026894.2977549,12028756.5086808,304467.2,598119605.3,597815138.1,10.9289866970185,0.117749593463689,16.0922222222222,-17.0542162197401,-2.62476555741745
"AUS",1968,8.37504028771996,51.6458740193734,51.1619095704276,4537218.12058811,5762184.11363648,5780793.86330422,13421690.9,902906527.8,889484836.9,3.80923547774811,0.00970487751473364,0.303,-40.3176482967082,-5.46714911364935
"AUS",1978,6.39681138487058,44.3180563403782,44.2973342095381,5085322.51334255,7076666.74584144,7114415.15097333,17785539.8,952315573.3,934530033.5,4.0516916628345,0.0148916016079716,0.342,-48.2155635600944,-5.20202052934688
"AUS",1988,8.90011948595134,44.7048424176428,44.2445720715398,6198642.03325204,8054099.13566417,8087133.13875627,16999954.5,962942846.1,945942891.6,6.01777155778231,0.0317201013851524,0.455,-51.3450894743449,-6.00526043329459
"AUS",1998,5.27834255029413,57.2061836743246,58.5384138750377,6295123.29934125,9042450.91743897,9103811.52155134,22773208,1030274262.3,1007501054.3,5.99198304513999,0.0400918494000828,0.557,-65.6862910899796,-4.93975569067328
"AUS",2008,11.7271337280006,68.5749790095215,65.0571127257541,6799369.111704,10521539.3252444,10603204.6421659,24360869.4,1136629944.2,1112269074.8,5.72601105995652,0.0357619997254688,0.642222222222222,-42.2068330202765,-6.15672256688942
"AUT",1968,26.3919723078044,33.2616406507147,33.1403850493069,13314739.5565847,6451262.14345261,6436084.6593165,1165363.6,527450104.6,526284741,7.52067360340409,0.0784098579579944,0.123,-30.8777660308179,-7.41382499722242
"AUT",1978,17.2496943833069,31.9195791322401,31.8242511345984,16000230.8325287,7892377.05425541,7874724.90483044,1211956.6,557548264.4,556336307.8,7.2323381578828,0.097097952196792,0.84,-18.2343158854571,-11.9938188599545
"AUT",1988,20.4842436130393,35.6984211760193,35.5204465080408,17254226.3999222,8923977.29335906,8907331.53467052,1173174.1,587058910.2,585885736.1,10.0090043671921,0.0853992294406802,2.73,-28.5279985963162,-11.3746055977263
"AUT",1998,17.1852265369391,44.7989908951932,44.9575571471911,18401018.400816,9513701.903548,9499294.64863316,1111300.2,687454531.6,686343231.4,10.8781334276443,0.0916921325650196,3.497,-36.8992541415122,-10.229666133486
"AUT",2008,12.6913611481965,45.6816279857722,45.7229933115523,20374902.742044,11187333.3354255,11174070.3300345,1104839.8,769990102.2,768885262.4,10.9726141626371,0.0717711103723404,4.15555555555556,-34.8470624546493,-9.25812333827117
"AZE",1998,11.296435318142,51.8312764123395,51.6904115749297,6805233.15358593,9770643.95221251,9774705.95847975,1084955.6,773872902.1,772787946.5,7.56384235016955,0.00685429725723476,30.223,-36.357030476487,-6.06685747218092
"AZE",2008,11.9806739603532,63.4448730305084,63.4550091133783,7972583.10197372,10814089.5267828,10818037.4766341,1367101,984447689.6,983080588.6,7.65280769556731,0.00992296957779063,30.0244444444444,-26.8603784897561,-5.53289448152411
"BGD",1968,22.6300922828836,51.6119379056647,50.7553408151482,4764878.6235662,5772258.89473346,5786839.62816005,11799169.9,822365545,810566375.1,2.61088860130343,0.0131708774730846,12.566,-161.970721932257,-8.18138310170032
"BGD",1978,38.7355404737447,44.4510786285422,43.7944388089332,5498534.81056444,7165142.46487326,7190861.5955813,13066033,861042469.8,847976436.8,3.14706248210977,0.0351385846179999,17.619,-117.471651766248,-7.45687666957422
"BGD",1988,32.9197432115915,45.9603311736422,45.7291797426326,6770001.75700658,8337255.31819206,8361789.19347304,13086569.1,850128594.3,837042025.2,3.28689159179092,0.0819526930811457,32.899,-85.9346968397827,-4.28253890488659
"BGD",1998,35.9178407747895,53.5560894582573,52.34411462586,8990294.30649596,9416975.07959012,9423538.2229268,13491883.3,892976367.8,879484484.5,3.18451352293753,0.115003550876872,48.575,-123.672619346585,-5.38442127370879
"BGD",2008,52.4070981490278,69.9201203073793,68.7460343793088,11243940.0592226,10736316.3803916,10729343.1203716,14628229.9,1083889966.7,1069261736.8,3.42642202061181,0.141012375030296,58.0288888888889,-101.888919187445,-7.46404415347306
"BLR",1998,12.0034953286664,39.8363447671528,39.9341066053885,7955375.99702642,9674694.57235655,9684955.26754967,3444456.4,610661498.9,607217042.5,10.5098792056943,0.0573359631374016,1.291,-22.8132245650324,-5.29367514524892
"BLR",2008,15.1286437812322,46.330915950659,46.2802013722871,11183336.1319413,11468117.8869516,11469426.7002987,3490425.5,673913557.1,670423131.6,11.8334099980143,0.0867303915906203,0.464444444444444,-22.6124525056797,-5.4613138197406
"BEL",2008,13.7214110543117,45.7028845489941,45.6381698364612,29866622.3045549,12107567.8607988,12090936.7356249,577095.2,618235680.6,617658585.4,9.60685430629969,0.19472926966754,1.57666666666667,-31.9031376594428,-6.65099946665298
"BEN",1968,29.8444745846699,61.776715986121,61.7244287804659,3569254.70990384,5900774.13380987,5905171.64041061,904710.9,481630277.4,480725566.5,9.33453348165487,0.00103880160759956,0.18,-72.4553498403031,-7.3417164841445
"BEN",1978,14.857862211615,34.647761191269,34.6264991884631,3787401.71832752,7417868.4685163,7425685.5520984,1065530.9,497298703.6,496233172.7,8.64045683442896,0.00138663396689148,0.454,-82.4581527694012,-8.10980974444572
"BEN",1988,53.5845887457017,42.9288639671606,42.9063789137386,4182782.99241056,8583237.25080438,8594696.06461473,1550008,600408012.7,598858004.7,10.5678525656804,0.00440122896072669,0.422,-128.271586359263,-10.6065506346756
"BEN",1998,25.1135954725965,56.7163194806376,56.6277290022296,4887478.78916529,9830345.0741057,9847095.82917411,2257668.5,667416056.9,665158388.4,10.828436160102,0.00381832348784112,0.435,-137.380017425375,-10.0320980765862
"BEN",2008,18.7468775779379,80.8786852479943,80.4179448164544,5359658.41630145,11362389.0163353,11386070.7684152,3048963.5,777234273.8,774185310.3,10.3280766105967,0.00201552523076923,0.637777777777778,-119.356870512368,-11.9062591978736
"BTN",1968,618.442351130853,45.1375964540462,45.1313808229175,4257923.58455559,6218481.15218742,6218855.56973008,117383,617276313.6,617158930.6,7.40160477413452,0.000294952681388013,4.959,-102.695353306911,-10.1409744868636
"BTN",1978,27.0369583288226,38.8400227888563,38.8368296001857,4209668.63938709,7829113.33482914,7829939.21103494,145858.1,645296214.5,645150356.4,7.58911017015242,0.000671188630490956,6.542,-112.275516698134,-7.47124685278759
"BTN",1988,15.4818866413969,43.5287868103785,43.5293444539205,3837143.88091443,9232216.56468024,9233273.45644072,137387.1,703299830.1,703162443,9.58406607512085,0.000626959247648903,5.336,-106.156211675391,-9.00720480089266
"BTN",1998,5.95980300736963,56.0874397696421,56.0859147203406,5458228.73127832,10169928.0647795,10170640.9426572,115532.9,776593097.6,776477564.7,11.1284677353222,0.00312855297157623,4.848,-86.2809312059294,-14.2781477563661
"BTN",2008,16.9804108041592,65.0989581582963,65.0987241405937,6890484.39748339,11610919.141669,11611476.6014453,105444.7,898711167.3,898605722.6,14.9184696470928,0.00792948510943667,6.11666666666667,-68.2319193948409,-12.9102909183546
"BOL",1968,34.0180990494161,50.94854962853,50.9341186203524,4449005.19739513,6050524.56040719,6052169.92971563,838890.6,821364611.1,820525720.5,13.8173986265029,0.00115475791121548,0.309,-42.3453599432714,-7.36461647189703
"BOL",1978,21.07990810758,43.9721079902041,43.9278895154851,4570086.08889241,7273523.66396199,7276754.80430861,1091960.8,919628420.5,918536459.7,14.1252159221573,0.00114771554554836,0.435,-55.7003543033351,-6.18996355067681
"BOL",1988,21.8674465847713,45.8972165712661,45.8384160966181,5159475.4339221,8301681.06287713,8306846.51134893,1497994.7,924312328.2,922814333.5,16.5703017456741,0.00150911567896782,0.536,-41.1663588786678,-5.19428407567414
"BOL",1998,16.5695195383193,61.4306838400563,61.0687098458902,5637484.82852808,9226635.83010906,9235091.85663783,2339793.8,996617773.4,994277979.6,13.7535835738709,0.0017016111354669,0.654,-75.585569952539,-7.58909914813661
"BOL",2008,19.064560225569,74.4552366505512,74.3675224936591,6355228.7578225,10672559.3090336,10685755.0225957,3372405.2,1106466422.6,1103094017.4,12.2839516806822,0.00412199649016379,0.781111111111111,-66.5450838247187,-4.14035875677817
"BIH",1998,6.15953724521844,46.3020507476126,46.4079910123117,8029038.1267318,9292748.84651871,9293852.75085631,603790.3,685432476.8,684828686.5,9.26557691377704,0.0201574588645527,0.135,-32.833857677971,-6.30079032622111
"BIH",2008,7.13953228513246,47.7840564781657,47.8621991603769,8115272.88111646,10929048.4069318,10931137.1791049,595230.1,793885730.8,793290500.7,10.176491083651,0.071575612244898,0.14,-25.2496145202916,-4.79226686471536
"BWA",1968,2.96904221781403,38.5309014821054,38.5257509448436,1775327.97252055,5472542.34753078,5474042.76189807,197967.4,494791632,494593664.6,4.45962945639645,0.00277913346613546,0,-38.5508401904684,-5.62854334316733
"BWA",1978,7.29278374759974,33.1464467482412,33.1618602091443,1361860.91081883,7054539.43294946,7056329.67569256,161992.1,513467655.4,513305663.3,4.93444472878966,0.00119640216855594,0.009,-32.2504559622434,-5.01764799801018
"BWA",1988,5.59086614470728,34.0776537899198,34.062852100888,1473625.83473697,8207668.21904441,8210674.37186117,225149.1,503763191.8,503538042.7,3.93568956047142,0.00317184850197852,0.009,-41.0088233685033,-4.3873394545321
"BWA",1998,2.78797932755812,39.0720323711221,39.0617559433109,2166527.08397044,9383121.0530285,9384716.52947509,114871.4,536192512.9,536077641.5,5.61281700963282,0.0172819297867758,0.01,-32.8696299023981,-4.87744390118667
"BWA",2008,3.53227161231695,44.3540918358075,44.3578796915687,2016964.44526227,11591583.5371172,11595637.4413256,155117.6,369241494.2,369086376.6,5.3708438960518,0.0618963940472681,0.01,-30.0626153202355,-3.84329600756947
"BRA",1968,49.6439404384509,52.8805489027779,50.9651284888976,4768733.4539326,5959166.54666471,6014520.96692929,38767655.3,878434624.3,839666969,10.7069754116464,0.00881771423419999,0.466,-66.2371722646287,-15.2930871630618
"BRA",1978,21.7186331258794,43.9449565140906,40.1333655320544,5527822.83650036,7273378.83309332,7369612.24147696,48854894.5,934713742.4,885858847.9,10.5892307939758,0.0132424999546442,0.809,-116.516352035809,-16.1007072716139
"BRA",1988,27.6063213651252,47.7211363655453,44.6218780384915,7256886.25450815,8349693.8947428,8409985.50847624,49946445.4,958060937.1,908114491.7,10.3206921221694,0.0189474316411138,1.067,-84.45791426924,-15.0274992165831
"BRA",1998,17.7088615302373,62.8117241504499,56.0631189460235,9431931.41308142,9400303.91008934,9397732.21503384,55557342,1032131693.3,976574351.3,9.77959584518978,0.0367586629091462,1.472,-79.5743330420979,-19.1717133497359
"BRA",2008,25.7530410078933,72.2017526405736,68.8892576782384,12411400.8610224,10906351.277445,10808699.7402108,70532243.6,1160300319.6,1089768076,7.97817407464323,0.0598687422592907,1.91666666666667,-76.5832152745678,-15.6568329966763
"BGR",1968,12.7972292798876,47.463587142528,47.5432881744953,9307568.47496098,5750846.17536868,5737612.57626098,3137625.5,844315930.7,841178305.2,9.88902883427853,0.0801918949797262,17.562,-34.1266569374457,-5.47522062412961
"BGR",1978,7.95543891578369,41.4593966674245,41.2694674045981,10700869.4773796,7286554.23700655,7274337.72736955,2966772.6,841285686.3,838318913.7,9.47870278436205,0.114521685967057,19.503,-43.2523706991622,-5.1011544190521
"BGR",1988,6.71268465943464,42.4064534649811,42.2374112885355,8890379.1678699,8490439.83949648,8489141.52922061,3035139.9,817324885.1,814289745.2,8.30230837560677,0.0671486772238147,16.886,-23.8548339712383,-6.66809114595348
"BGR",1998,5.7523680742989,53.8836145747433,54.325801440142,7894073.53523542,8983504.04682638,8986541.51051169,2794445.2,988368351.5,985573906.3,7.55819199643918,0.0542405895184294,6.771,-36.6125772087954,-4.09883943002226
"BGR",2008,14.8959584757779,64.5873770164415,65.0530196673623,11735152.6235115,10355958.2730817,10352125.8135144,3004874.7,1084978204.3,1081973329.6,6.15373174687461,0.0847964312364626,2.40333333333333,-28.4197760697536,-4.38497705040651
"BFA",1968,11.1248109993878,60.1582912904455,60.2738409699531,1811090.23631863,6151548.96984375,6177760.5787792,2624987.5,437499559.9,434874572.4,5.32203429811972,0.000298754837624096,0.072,-96.3554525121262,-11.8107552438439
"BFA",1978,15.4405313400592,35.3306875331166,35.461405024605,2232362.58088366,8102405.17880333,8139464.10077591,2890921.9,462462217.8,459571295.9,5.44983239737668,0.001408967531352,0.131,-76.8697913937234,-12.3805003814976
"BFA",1988,11.1811484907434,41.440681122614,41.3255967128515,2698224.78670922,8855688.48385282,8897749.66176825,3866063.5,569038545.6,565172482.1,5.90702817823078,0.00315210001404692,0.232,-102.010820384406,-8.24271646088774
"BFA",1998,18.3800739714585,54.843364454285,55.1665829790958,3121539.42395046,9970916.55324812,10022749.3123385,4770795.4,634500444.2,629729648.8,6.52861494946617,0.00418447368421053,0.295,-117.513187787854,-9.35083092525047
"BFA",2008,16.6779926854286,80.3224134994636,79.7120506635869,3318044.86525266,11456342.5681861,11530171.8715819,6602467.6,734299023.9,727696556.3,7.73440563174753,0.00750010675921335,0.433333333333333,-160.642795895653,-12.9833947424916
"BDI",1968,44.2773770622116,54.1805113250357,54.1387092180849,3792332.51155482,5771127.75496153,5773524.51368458,896772.7,740860706.5,739963933.8,8.74388294883689,0.000319877066201512,0.718,-63.0753761605353,-16.0580213585288
"BDI",1978,30.081345745985,45.3704481291446,45.3921590311936,3810412.39315756,7413643.94532214,7418384.63810899,1035324,793823273.9,792787949.9,9.37188686673067,0.000654241338112306,0.683,-96.9693227317104,-9.90056777918313
"BDI",1988,31.3527427204017,47.8639403483823,47.856858969417,4033048.24582342,8674269.12800398,8680956.03224851,1152068.1,798917329.3,797765261.2,9.77606766554031,0.0009364896073903,0.811,-37.6472655486474,-8.61290683233483
"BDI",1998,19.682993857324,58.8616856422043,58.8908060429156,3888538.88213626,9863838.043562,9872028.43450507,1181841.2,865000893.9,863819052.7,10.0674514163978,0.000818264219351915,1.214,-39.0707071052058,-9.62235091354228
"BDI",2008,11.1857876888526,76.5671133651428,76.7951941308409,4597979.97997346,11451493.9702154,11460447.547908,1271371.7,976267629.1,974996257.4,10.1349120369097,0.00289269726027397,1.19111111111111,-25.0149727081355,-7.83564783143804
"KHM",1968,13.0098354420616,57.9763594385354,57.4832261994258,3570624.78514269,6694943.57333652,6706656.60009086,1675550.5,414332323.6,412656773.1,2.17519026653087,0.00063219274058672,3.362,-88.6810293072773,-8.72551887252559
"KHM",1978,10.7949523664246,35.6186168741552,35.6683073933658,3229873.14310217,8279631.63152537,8296667.64795584,1535089,453547523.4,452012434.4,2.04486296674374,0.00119488536155203,5.168,-154.349880606843,-4.45541696368945
"KHM",1988,13.3652197584154,40.455130471392,40.4693460892969,4120852.13028338,9367889.87122559,9389701.59331803,2068987.5,498244695.4,496175707.9,1.99952595044294,0.00159383576103019,5.684,-227.26725818126,-4.884105721023
"KHM",1998,13.9900638272536,58.9939321800462,58.9702169216784,6054680.72891052,10833024.9474812,10854867.0522511,2614187.2,567643068,565028880.8,2.33284348090124,0.00140277127853169,6.075,-72.6883547286635,-4.79995359078554
"KHM",2008,88.0936660611202,74.4728189585263,74.1658964353538,9946113.8803345,12442109.9657665,12456115.7525326,3750250.8,673305525.9,669555275.1,2.87366752085741,0.0113262860670816,6.51666666666667,-75.4171129315996,-8.92663456913894
"CMR",1968,28.8815406246269,68.4574138672368,68.0725032640293,2862138.46128396,6167521.63759494,6187158.80008532,3012145.5,512357013.9,509344868.4,14.5920729715775,0.00147182962245886,0.097,-102.250200360311,-16.2092094704657
"CMR",1978,26.5374669785062,45.1990021196094,45.2659341572126,2932927.33721061,7323580.2879647,7341051.79430748,3203222.4,806595871.5,803392649.1,14.6692213607978,0.00287355700112451,0.191,-94.5568418791623,-14.1316765504123
"CMR",1988,22.856200336778,49.1918504268535,49.3294692015046,3641788.00436036,8479531.77117338,8498296.83904972,3213366.9,834544383.2,831331016.3,16.5056380843728,0.00197794363839286,0.256,-92.8723517055774,-26.5405110477386
"CMR",1998,14.6652146908324,60.4297603096828,60.2769569419064,4374272.83577637,9437386.69447883,9459366.56121075,4036383.4,933526653.7,929490270.3,21.1756474646455,0.00325484270773858,0.286,-74.1807481500159,-13.0252236729638
"CMR",2008,78.3129907200522,81.6059457033624,81.6845890685648,5472383.75351864,10909784.6365853,10941520.1136842,6141031.1,1058344691.7,1052203660.6,19.7497486578881,0.00432055223061443,0.302222222222222,-86.0425229042505,-9.53765270618489
"CAN",1968,12.9742145946825,35.0095082268903,35.2053322810698,6642857.3579507,6122784.62255363,6104991.0638379,19979402.1,596043559.6,576064157.5,5.04530669611625,0.0116371982563237,0.971,-25.5141149474652,-11.9451568485548
"CAN",1978,13.1145362273679,33.1491670296128,32.1135746894403,7451149.18004179,7386224.90477633,7383938.19623725,24289225.2,647911165.4,623621940.2,4.91991775691486,0.0263699361289476,1.423,-28.84395896071,-11.3478035499426
"CAN",1988,12.1059037741103,35.864422256229,36.2733205543762,7969508.64347114,8518446.50921689,8542676.74767309,26419163,628213847,601794684,5.64423985045997,0.0334675301298221,1.571,-17.5514893649923,-11.6434598704525
"CAN",1998,10.2538818410336,46.8167603461382,47.9009064063878,8759549.12184066,9452815.53405602,9480031.6303036,26490345.9,693962987.3,667472641.4,7.48739380829741,0.0407265694530368,1.748,-17.6384711906015,-7.69132915296237
"CAN",2008,16.1683544760801,46.7235117802133,47.5103777371497,11028652.4652291,11119742.2414076,11123027.090176,28327022.8,778488001,750160978.2,7.13737113380385,0.0620208381970816,1.86,-25.3201073732927,-6.64125876961573
"CAF",1978,26.3636958317529,31.9226111365635,31.9267438194595,3039045.27234535,7669960.04717501,7677398.60712197,761231.7,473350985.3,472589753.6,9.8020930727852,0.000502392588067603,0,-117.318865490803,-22.9968063503032
"CAF",1988,30.9786934714571,43.3413789300618,43.3288881666054,3367459.72196193,9069245.50194103,9076693.40462107,669767.3,514934442,514264674.7,12.6314111956744,0.000253486179345938,0.013,-68.4641162864491,-16.4391480241354
"CAF",1998,52.3930690750139,51.1179780561935,51.0414779172655,3477850.31009148,10476105.3334715,10487096.331219,872058.8,556794729.7,555922670.9,13.2609611584631,8.47151004215224e-05,0.02,-88.7184491406465,-13.1059521792779
"CAF",2008,12.2785321354552,90.217911967141,89.8391648388125,3494428.52766804,12341927.6531223,12355392.4514894,960357.7,632467800.1,631507442.4,13.2570368531434,9.68223270440252e-05,0.02,-84.6662009900394,-11.4127492759605
"TCD",1968,13.1491125461274,57.8539124446705,57.685865708645,1982123.306938,5985845.82304094,5995685.73169255,1726426.8,704322328.7,702595901.9,7.0731160996082,0.000716356247883508,0.02,-71.4936313043908,-10.8849420785705
"TCD",1978,12.312877601555,45.3401982875796,45.3539158017866,2226816.64105925,7567683.70887147,7578821.34523691,1508131.9,726330619.2,724822487.3,8.67920022147112,0.000654752490906215,0.027,-84.3052425816825,-7.01900070446217
"TCD",1988,13.9036283649545,48.0592143247526,48.1186016477496,2464568.58863202,8821754.8920855,8840463.99729791,2104020.4,724711335.4,722607315,8.33071274684142,0.0009596807567248,0.036,-61.1802627623596,-7.2109986486719
"TCD",1998,16.4671510139888,50.6924128526341,50.686114576565,2721234.95287575,10296257.8911166,10339372.4592339,3135322.9,553803853.3,550668530.4,8.35003022367226,0.00287459540538407,0.057,-74.6154723703353,-8.60171549612341
"CHL",1968,12.4439899065306,45.089752473176,45.0028630528603,6146078.30885712,6229490.43271655,6229613.15468075,1453156.9,755425371.2,753972214.3,9.45904296922074,0.0103111854911456,7.675,-31.329720478942,-5.52843691286643
"CHL",1978,16.2055520538687,40.8868583644335,40.914926328209,7554354.18552917,7662601.40312476,7662795.08071835,1377321,762407798.1,761030477.1,12.3930502262664,0.0206444741743396,7.416,-35.3784817788727,-6.65327337055886
"CHL",1988,26.5980321384375,43.3357856270124,43.2251083034015,11953271.0160471,8835740.69729588,8830457.73914802,1279175.2,749313503,748034327.8,14.4689012341557,0.067595860209176,7.167,-36.7136108536828,-4.90247957593441
"CHL",1998,16.9154134257871,51.4035819667795,51.2720186658793,14258633.3562031,9877711.21795362,9870953.14343021,1204132.7,786877623.2,785673490.5,15.1080980429283,0.125334432618798,7.11,-37.0895594481739,-4.71054362694962
"CHL",2008,17.0182494270903,62.6500002929449,62.4535203395426,15995786.265014,11525806.3955754,11519575.551841,1198198.3,861264199.6,860066001.3,17.9838171391579,0.175344298190536,7.03777777777778,-42.4160058975319,-7.01877775369314
"CHN",1968,32.80388479442,52.5842514173013,45.3775527534303,6546486.28373304,5812283.9110975,5688676.11237867,136999906.4,947768456.9,810768550.5,12.8454187945626,0.0398337330198717,12.067,-39.8106529310788,-15.9163604907357
"CHN",1978,23.3952967512534,45.3509640481043,37.310854323421,9362069.09991666,7090110.53038415,6725299.45792176,138655726.9,1002037170.5,863381443.6,13.3577518977011,0.115185346294459,10.911,-58.4707461276842,-15.6345924239769
"CHN",1988,43.0374193349161,47.441253883355,40.3284089317214,11208402.0035967,8132108.60520463,7607735.13292172,148605091.9,1023999362.1,875394270.2,15.8048591170553,0.157352359300775,9.931,-42.0083171798186,-13.2033010186978
"CHN",1998,30.4928298789676,61.8783084867183,63.8503871333122,12014055.9237035,9044367.87767623,8556794.75760579,157707497.6,1119969565.8,962262068.2,19.3033709024467,0.198315016882219,11.322,-52.8202439259154,-15.5179617667613
"CHN",2008,88.7510082555448,74.5228080981793,59.6819604935132,13859811.7137035,10502062.4679292,9956671.58068022,174370076.5,1248128399.1,1073758322.6,18.9727105158263,0.238778401543113,13.2111111111111,-66.8891723658009,-10.4412042561278
"COL",1968,24.6119476058705,53.6925590733015,53.2871645873134,5460343.82528958,5899431.05242884,5901365.54550769,3587395.1,811084021.7,807496626.6,12.3926999846207,0.0197797010692976,0.628,-56.488153902106,-14.1471081937988
"COL",1978,47.428023776543,43.1560220394459,42.9098870135991,6621155.21331,7264889.9102495,7267825.70656632,4088581.3,896128882.3,892040301,12.6688055396065,0.0328643397524072,0.952,-73.9167353348621,-14.6276214322424
"COL",1988,47.8457405248468,46.8479638021144,46.5729686967188,7740501.07378772,8572963.29025406,8577195.14391415,4293173.8,862978143.2,858684969.4,13.3271985497777,0.0557970708648124,1.69,-87.1317717412432,-10.707780472484
"COL",1998,28.5412040971856,60.782301572524,60.3083279886694,9451988.29484799,9630254.32794374,9631003.04941167,4041594.3,965982789.7,961941195.4,15.1902459013834,0.0998500241278854,2.138,-65.2672421285099,-13.1066358781243
"COL",2008,38.3078906525259,77.7443735668157,77.5724887737594,10200124.7653547,11005954.7996025,11009117.7149584,4361937.7,1118512717.6,1114150779.9,16.9675527399909,0.163344985709172,2.45222222222222,-52.6580990431009,-6.23392941440723
"COG",1968,20.3629985450849,67.6446366368281,67.6180856513881,5058055.91836438,7154826.9504509,7155992.08722415,216542.6,390630555.1,390414012.5,8.40193890211193,0.00300992779783394,0.015,-91.8407939345667,-17.7547650849641
"COG",1978,17.4214858910103,35.7474776158524,35.7324479268903,5896554.10010699,8827026.99949748,8828521.02645732,210282.6,415657886.4,415447603.8,8.43009339224747,0.000812201396545388,0.02,-102.877067557244,-13.3801214217539
"COG",1988,31.7748519969218,44.2311199033438,44.2180459800814,6193481.90158908,10104319.0485905,10106260.8327652,219716.1,441545758.4,441326042.3,8.9245592056907,0.00201628479454649,0.02,-166.917497476916,-13.7112245371245
"COG",1998,57.2503432405689,56.9024755889084,56.8964358539099,6668449.64645437,11232881.8523716,11235180.9857503,258305.5,514331703,514073397.5,11.1188564001359,0.00218048398969452,0.02,-81.7897471533757,-9.88276904302913
"COG",2008,63.4010112833235,78.5938144733962,78.568680751762,6908449.49262925,12371009.1088428,12374005.2236814,348828.2,636535569.6,636186741.4,12.0123847565567,0.000684496098289889,0.02,-87.3636085363986,-17.8770788566678
"CRI",1968,22.9619999313361,66.7619864077586,66.8194056966821,6364170.97253992,6616678.04200286,6616902.70292116,381035.1,438365138.7,437984103.6,9.75744058542442,0.0663844124213517,1.548,-54.4370327940942,-8.90581323906424
"CRI",1978,21.1092411987951,34.184381854705,34.1322637260475,7741127.4689341,8213368.895653,8213807.94454228,413531,465470023.1,465056492.1,10.5881908629972,0.0925613079019074,2.616,-52.5174105847864,-10.4462466972832
"CRI",1988,64.724077284577,43.6404904534444,43.601691061438,9248390.84596902,9532767.23869738,9533032.40311844,443479.2,473213175.1,472769695.9,12.4363978337378,0.136527641156797,3.93,-67.1782763547228,-12.2763036986142
