"stability","yield","areaHarvested","prop","timePeriod","Level"
39.1435295084727,8330195.15715417,584616731.8,0.9,1978,"AFG"
43.0345292127932,7644172.61575815,727015825,0.9,1978,"AFG"
41.8992946154386,7772624.12169695,721997925.3,0.9,1978,"AFG"
43.0110697094137,7714440.00602368,740980575.5,1,1978,"AFG"
43.0110697094137,7714440.00602368,740980575.5,1,1978,"AFG"
43.0110697094137,7714440.00602368,740980575.5,1,1978,"AFG"
43.0110697094137,7714440.00602368,740980575.5,1,1978,"AFG"
43.0110697094137,7714440.00602368,740980575.5,1,1978,"AFG"
14.5080472931844,14158349.4433298,105139123.3,0.1,1988,"AFG"
42.3739291853584,11217399.3237154,138774482.5,0.1,1988,"AFG"
60.9417419601842,7668274.58577268,55736576.1,0.1,1988,"AFG"
37.2425258604712,7023572.79190772,63011291.5,0.1,1988,"AFG"
19.026892666962,7998019.36022452,110594157.7,0.1,1988,"AFG"
48.7235943395031,11383759.3393751,183816719.9,0.2,1988,"AFG"
23.2024449873115,7270782.49759986,154334069.2,0.2,1988,"AFG"
26.3653415639014,7185499.93189527,78589835.4,0.2,1988,"AFG"
20.747732941324,8220087.46245764,127411462.5,0.2,1988,"AFG"
55.1583248525333,10161794.8692323,199515612.8,0.2,1988,"AFG"
57.3808563063584,10588199.4288957,198393831.4,0.3,1988,"AFG"
37.3976571231626,9091261.34967729,270060296.1,0.3,1988,"AFG"
49.7341556677832,9744401.22515465,230302616.6,0.3,1988,"AFG"
32.2317030002506,8457329.09507551,97226127.5,0.3,1988,"AFG"
66.1549848933737,10774216.1324143,214126177.3,0.3,1988,"AFG"
42.3131432612631,8336831.94554447,397268120.3,0.4,1988,"AFG"
41.6699091362265,7432988.89942777,317712003.7,0.4,1988,"AFG"
18.0285260368863,10374480.1964933,185308175.5,0.4,1988,"AFG"
43.1775200831462,8602293.52428434,463923834.5,0.4,1988,"AFG"
33.9751633700101,10207091.0839071,408748990.9,0.4,1988,"AFG"
22.8645573474913,10380499.2838673,214373145.9,0.5,1988,"AFG"
30.4182002650728,9277078.22733187,388174326.5,0.5,1988,"AFG"
30.8205920016273,9353506.46361173,526485816.2,0.5,1988,"AFG"
32.7606983524007,8156190.42498585,176283863.1,0.5,1988,"AFG"
49.4479687547212,9508394.11796267,318867301.1,0.5,1988,"AFG"
35.2648512409907,9331196.66820302,571366634.3,0.6,1988,"AFG"
33.8162188687375,10874288.9640528,377931492.8,0.6,1988,"AFG"
34.5808448199579,9007352.83875504,554504350.8,0.6,1988,"AFG"
37.0818173993244,10761349.7136843,406917784.8,0.6,1988,"AFG"
36.8851518151272,9362815.50206047,579874869.7,0.6,1988,"AFG"
44.073558167118,9364665.72374629,563247161.7,0.7,1988,"AFG"
35.580581382168,9133557.79312224,580703624.5,0.7,1988,"AFG"
49.9766666377664,8162077.91712035,247223416.8,0.7,1988,"AFG"
37.6647217914061,9181194.09792718,611872577.2,0.7,1988,"AFG"
59.5647134321893,8062872.30088258,555420353.4,0.7,1988,"AFG"
40.3913550463311,9125082.49011712,662388622.5,0.8,1988,"AFG"
38.3399694200267,9118184.15768975,634789401.5,0.8,1988,"AFG"
40.6173069509952,9656325.88968911,536316451.6,0.8,1988,"AFG"
39.8021906696223,9308096.40782083,639372873.4,0.8,1988,"AFG"
39.0359320373251,9143636.0815323,622882689.5,0.8,1988,"AFG"
39.5502106094459,9160163.83419365,656474741.7,0.9,1988,"AFG"
43.1440107905571,9073191.92329855,709699255,0.9,1988,"AFG"
39.0654301430041,9405432.4455798,570251583.5,0.9,1988,"AFG"
41.3375296318682,9615905.41978414,584470064.7,0.9,1988,"AFG"
43.6974720274433,9057874.80531558,696868582.8,0.9,1988,"AFG"
43.9654958148912,9006172.40511475,724174156.4,1,1988,"AFG"
43.9654958148912,9006172.40511475,724174156.4,1,1988,"AFG"
43.9654958148912,9006172.40511475,724174156.4,1,1988,"AFG"
43.9654958148912,9006172.40511475,724174156.4,1,1988,"AFG"
43.9654958148912,9006172.40511475,724174156.4,1,1988,"AFG"
22.2269041483159,8718069.90957555,47234649.5,0.1,1998,"AFG"
11.4583137704487,5537919.20446281,53380471.3,0.1,1998,"AFG"
28.9032887082481,7658649.13992372,59421845.2,0.1,1998,"AFG"
30.7939290400586,6771157.21101419,31876058.3,0.1,1998,"AFG"
22.7519563985602,6540086.0495408,16340905.9,0.1,1998,"AFG"
44.0969566822492,9786039.54985552,130505002.7,0.2,1998,"AFG"
70.9733092545695,7961194.13198392,173653652.6,0.2,1998,"AFG"
32.5869855572493,11133629.1849197,206474830.3,0.2,1998,"AFG"
27.5547588650477,13437180.9107289,143770363.3,0.2,1998,"AFG"
77.4454934028406,8433170.10250134,71335737.1,0.2,1998,"AFG"
40.4487055095426,10899643.0213818,357695988,0.3,1998,"AFG"
25.6660083806514,13006065.2686213,185927132.5,0.3,1998,"AFG"
30.2400646212186,7862737.86494681,223381370.2,0.3,1998,"AFG"
23.1860036783018,8297580.59023573,192470721.8,0.3,1998,"AFG"
45.3956392729793,10090326.8866569,314067830.7,0.3,1998,"AFG"
43.9443694805287,9377677.09318679,386138931.3,0.4,1998,"AFG"
42.0927102797287,9851903.84512668,311775200.6,0.4,1998,"AFG"
40.183867233558,10590255.2662907,316870692.4,0.4,1998,"AFG"
46.1790230306449,11048847.0162143,347056184.7,0.4,1998,"AFG"
31.997165681638,8999930.28238787,217959852.7,0.4,1998,"AFG"
42.3073291954477,10045528.7996908,372854941.5,0.5,1998,"AFG"
49.1927115882639,9158389.42353176,513689867.1,0.5,1998,"AFG"
48.7230608271377,9559659.93318655,463125182.9,0.5,1998,"AFG"
35.3958926872249,12253429.1447561,371578181.2,0.5,1998,"AFG"
38.6899033108745,10860026.2014111,466299047,0.5,1998,"AFG"
46.0951222606514,9853220.96079529,414254978.3,0.6,1998,"AFG"
42.6315547021196,11238863.3256034,478458786.9,0.6,1998,"AFG"
51.7948194177039,10502343.7488412,592495088.5,0.6,1998,"AFG"
47.5486493994638,10864500.037264,519614870.6,0.6,1998,"AFG"
36.8302404754683,8720070.03648403,239385713.5,0.6,1998,"AFG"
37.8481993213064,11589099.8736718,474104342.2,0.7,1998,"AFG"
57.4646045357432,9819918.68329268,496727359.8,0.7,1998,"AFG"
44.7780504824501,10992034.2343585,562654534.1,0.7,1998,"AFG"
59.7893379865149,7987659.65257703,484838193.4,0.7,1998,"AFG"
49.3447178979966,9775188.63659446,506683997.6,0.7,1998,"AFG"
51.9683990561086,10135849.1288884,684636712.3,0.8,1998,"AFG"
50.4490773473161,10405071.1378386,665090484.6,0.8,1998,"AFG"
56.4559868836577,9312936.42302246,609108904,0.8,1998,"AFG"
49.6704811248778,10862358.5880824,534121591,0.8,1998,"AFG"
60.2732319114302,8971018.78212156,630932779.7,0.8,1998,"AFG"
53.4383593064631,10133231.2301649,723589058.3,0.9,1998,"AFG"
53.7090703243877,10067725.9481819,731405077.8,0.9,1998,"AFG"
52.6259113682991,10233691.8799168,703245468.2,0.9,1998,"AFG"
53.9933135258113,10118166.2201218,732930129.7,0.9,1998,"AFG"
51.3230685998575,10612414.5164876,664477509.3,0.9,1998,"AFG"
53.2872454751671,10131073.8930728,762451493.9,1,1998,"AFG"
53.2872454751671,10131073.8930728,762451493.9,1,1998,"AFG"
53.2872454751671,10131073.8930728,762451493.9,1,1998,"AFG"
53.2872454751671,10131073.8930728,762451493.9,1,1998,"AFG"
53.2872454751671,10131073.8930728,762451493.9,1,1998,"AFG"
16.0864537923808,8877006.46242565,63658571,0.1,2008,"AFG"
40.4107701784594,13226608.6034834,85297678.4,0.1,2008,"AFG"
21.3272029926206,10148537.8540914,50819931.6,0.1,2008,"AFG"
27.3800980148376,7775108.44901355,31561576.4,0.1,2008,"AFG"
34.6192540783968,12861570.477127,54249491.7,0.1,2008,"AFG"
51.2246913786935,14729165.7895241,324753304.3,0.2,2008,"AFG"
19.3750112993857,19994677.7984311,100490298.5,0.2,2008,"AFG"
43.4353394271314,10425633.6493699,151606998.2,0.2,2008,"AFG"
43.7640397493932,9473662.4580801,95472613.6,0.2,2008,"AFG"
34.6450378536583,8458359.08325326,98204122.5,0.2,2008,"AFG"
38.2307922958372,10548914.0636517,182830295.5,0.3,2008,"AFG"
66.9193885732321,13012987.6181754,323306530.6,0.3,2008,"AFG"
100.119847062826,13349090.486371,263648535.3,0.3,2008,"AFG"
46.6109855161306,14133656.6778341,350685271.1,0.3,2008,"AFG"
70.4290922418459,13166414.82533,293261080.4,0.3,2008,"AFG"
58.877969619799,10895681.0022646,176126179.4,0.4,2008,"AFG"
74.5077157033295,13423724.7333205,476297276.9,0.4,2008,"AFG"
70.5113645906779,12219624.7578406,362386317.9,0.4,2008,"AFG"
46.1483256862247,11003613.2215434,220681909.8,0.4,2008,"AFG"
102.480227923404,9222316.06238306,304134931.2,0.4,2008,"AFG"
74.8165418943682,11824114.1072549,429012713.2,0.5,2008,"AFG"
34.7832460257828,12990926.9829788,330083402.1,0.5,2008,"AFG"
52.8929240315075,12353298.9436855,426087490.5,0.5,2008,"AFG"
67.4155138776685,12441069.0674036,574629257.9,0.5,2008,"AFG"
83.3481478124226,11141711.3360395,519440430.1,0.5,2008,"AFG"
49.4877132664254,11868074.1480409,520432578.2,0.6,2008,"AFG"
69.8666682327165,11982244.0653486,475014694.4,0.6,2008,"AFG"
48.1992772054629,13222087.488083,393368931.4,0.6,2008,"AFG"
88.7105365082717,12394759.7548565,419958218,0.6,2008,"AFG"
76.0426276247127,12406242.3063618,417353206.6,0.6,2008,"AFG"
70.7306586981628,12718340.7123298,662937747.1,0.7,2008,"AFG"
70.7337435035317,13210401.3640557,580515990,0.7,2008,"AFG"
73.3483972266357,11982073.0946498,710265501.6,0.7,2008,"AFG"
60.3715648591411,13307806.1404965,579267528,0.7,2008,"AFG"
59.8415653548731,12917158.1120518,601172753.9,0.7,2008,"AFG"
74.3736358289501,12295141.5232677,713722106.4,0.8,2008,"AFG"
48.117152505424,10849780.5999782,618015455.3,0.8,2008,"AFG"
60.9410098310875,12983914.0894164,560646546.6,0.8,2008,"AFG"
73.0210107863763,11969137.7924453,706881541.8,0.8,2008,"AFG"
85.0706763925536,9897977.9071175,499276429.2,0.8,2008,"AFG"
69.4298505540464,12013955.2251033,791386300.8,0.9,2008,"AFG"
53.8290168964788,11277140.508481,673682860.1,0.9,2008,"AFG"
82.5512560599205,11049191.6191751,714823313.5,0.9,2008,"AFG"
52.8441380787483,12395024.9960954,629919225.1,0.9,2008,"AFG"
65.6094267664198,11952391.7143531,742120983.1,0.9,2008,"AFG"
70.0041115646573,11938053.2591462,824145797.8,1,2008,"AFG"
70.0041115646573,11938053.2591462,824145797.8,1,2008,"AFG"
70.0041115646573,11938053.2591462,824145797.8,1,2008,"AFG"
70.0041115646573,11938053.2591462,824145797.8,1,2008,"AFG"
70.0041115646573,11938053.2591462,824145797.8,1,2008,"AFG"
36.3837976895102,7026662.69790442,121778934.8,0.1,1968,"AGO"
24.7647384839106,3976453.48658211,18837917.9,0.1,1968,"AGO"
33.4365845390199,8472004.46250172,181667587,0.1,1968,"AGO"
34.763757035144,6619305.37364963,38405225.8,0.1,1968,"AGO"
29.7187995676841,5585017.84504461,29296237.5,0.1,1968,"AGO"
49.224261677206,6109958.81885043,87434564.2,0.2,1968,"AGO"
26.2908871887213,6124283.4080293,230062225,0.2,1968,"AGO"
37.9174059392539,4391809.34531562,208922033.9,0.2,1968,"AGO"
18.6921462131475,7280756.92219528,178373915.8,0.2,1968,"AGO"
43.2261267018302,6763257.74243594,171918636.7,0.2,1968,"AGO"
37.51848838833,6394693.64937851,191011988.6,0.3,1968,"AGO"
20.7907312377179,5295210.20342918,174464268.4,0.3,1968,"AGO"
38.8770969833173,8164905.39737372,227433137.5,0.3,1968,"AGO"
55.7783627551106,6293505.44812167,237275938.8,0.3,1968,"AGO"
27.7230743510669,6017876.543898,270809851.1,0.3,1968,"AGO"
27.9986166256907,4590743.41817038,295120569.3,0.4,1968,"AGO"
28.0760287921233,6660698.68738933,291802654.8,0.4,1968,"AGO"
24.4965633959938,4944862.51743045,205344142.8,0.4,1968,"AGO"
76.8308661762409,4775048.00080697,242602512.1,0.4,1968,"AGO"
35.6370548121945,6097961.40665861,295823585.8,0.4,1968,"AGO"
58.8743732442965,6227937.99985287,460377711.3,0.5,1968,"AGO"
39.6270411184738,5743974.88538627,355724044.3,0.5,1968,"AGO"
29.1350327344882,6702917.23664537,290786403.7,0.5,1968,"AGO"
65.5798613078786,5621915.44621223,385760777.4,0.5,1968,"AGO"
139.563772732414,5816387.56065305,174034349.6,0.5,1968,"AGO"
48.0623940494166,5415562.07188472,475359786.5,0.6,1968,"AGO"
50.858372562817,7728989.5236361,301430305.5,0.6,1968,"AGO"
52.7356858968498,5981918.02911767,469350096.5,0.6,1968,"AGO"
36.9272189986103,5251201.16422914,312366333.1,0.6,1968,"AGO"
40.3689100018632,4871351.09389717,363386909,0.6,1968,"AGO"
47.7840675083128,6810794.71105803,474632508.8,0.7,1968,"AGO"
69.5381876391798,5539889.45770755,484719165.5,0.7,1968,"AGO"
40.6650804511267,6891154.81109963,434042321.6,0.7,1968,"AGO"
55.9487421742843,6090102.90759258,505486772.2,0.7,1968,"AGO"
50.8432330668302,5891195.97499347,597581691.9,0.7,1968,"AGO"
66.2696747693325,6195961.72124929,529803605.6,0.8,1968,"AGO"
49.9226146072434,6458565.57868604,509510046.7,0.8,1968,"AGO"
47.8528505146282,6594185.50445703,513348269.6,0.8,1968,"AGO"
45.6845675971955,6002426.40654667,398120113.1,0.8,1968,"AGO"
61.3381554375955,6141278.1941745,536637640.3,0.8,1968,"AGO"
48.0797172021741,6122609.16116662,598516405.7,0.9,1968,"AGO"
50.0511796429158,6586435.94287251,524398954.2,0.9,1968,"AGO"
41.8215473615732,6394912.70813247,438729649.2,0.9,1968,"AGO"
52.3761388683915,6092195.28803356,634431488.3,0.9,1968,"AGO"
53.3195365110519,6018797.72389602,632897118.5,0.9,1968,"AGO"
57.7322361728401,6019264.62698612,677092361.2,1,1968,"AGO"
57.7322361728401,6019264.62698612,677092361.2,1,1968,"AGO"
57.7322361728401,6019264.62698612,677092361.2,1,1968,"AGO"
57.7322361728401,6019264.62698612,677092361.2,1,1968,"AGO"
57.7322361728401,6019264.62698612,677092361.2,1,1968,"AGO"
32.2040013815956,6982814.53598521,29225687.4,0.1,1978,"AGO"
27.1869379389565,6354449.95386239,12018990.5,0.1,1978,"AGO"
27.8965209369724,7256759.74215727,33327403.1,0.1,1978,"AGO"
28.1210318885269,6054348.10884384,31005290.3,0.1,1978,"AGO"
27.2479947947466,7832460.74684161,47164322.7,0.1,1978,"AGO"
20.3073500589663,9781334.58074503,179772439.4,0.2,1978,"AGO"
25.7468994044953,6639259.87507239,148946251.8,0.2,1978,"AGO"
28.5395915568622,8948588.64419004,202560123.7,0.2,1978,"AGO"
32.2975722385031,8894263.1413298,225544244,0.2,1978,"AGO"
33.9792062543592,8415942.25586277,382709285.3,0.2,1978,"AGO"
29.2420322550174,9817743.99240136,283093431.5,0.3,1978,"AGO"
34.2153427949375,8448417.66001553,212800169.8,0.3,1978,"AGO"
36.5214634681169,6143235.71313986,250341550.6,0.3,1978,"AGO"
42.245231812099,7249637.58759931,114735581.7,0.3,1978,"AGO"
27.9133695512219,9694854.78663407,180881646.7,0.3,1978,"AGO"
19.7855659733652,9891148.06533486,204142746.8,0.4,1978,"AGO"
37.0887737800596,5474722.67696129,329056872.8,0.4,1978,"AGO"
39.2126773042142,6706689.20582625,437877288.7,0.4,1978,"AGO"
39.1822021253198,6891200.35008115,137339397.6,0.4,1978,"AGO"
38.9999232176993,7258090.67892644,385297340.5,0.4,1978,"AGO"
37.2957498386764,5594918.94541343,359421313.1,0.5,1978,"AGO"
19.6561571862378,9305963.61509686,207347146.4,0.5,1978,"AGO"
27.9074034625444,7387932.70465969,411926109.9,0.5,1978,"AGO"
28.3103440858785,7479758.79249893,424507218.4,0.5,1978,"AGO"
41.0226139882973,6773186.5781745,503773867.1,0.5,1978,"AGO"
39.9421069600686,7941561.1368772,499628335.6,0.6,1978,"AGO"
45.1800689037987,7157012.05176339,207265334,0.6,1978,"AGO"
30.0610283279502,9314348.378427,321653973.8,0.6,1978,"AGO"
46.9669332768593,7292556.00632954,421787748.4,0.6,1978,"AGO"
40.8109453067219,7078112.10358383,402519392.1,0.6,1978,"AGO"
37.9098537966737,8660401.70239444,485827696.8,0.7,1978,"AGO"
39.4287812676364,7756909.55648851,587374946.9,0.7,1978,"AGO"
33.0725450681491,7104435.28014381,510398301.3,0.7,1978,"AGO"
33.2779823039852,6975852.81236877,526339964.9,0.7,1978,"AGO"
29.5641217524543,7278361.56705212,492760101.9,0.7,1978,"AGO"
43.154219053935,7697710.55907714,639453536.6,0.8,1978,"AGO"
41.8218700623889,7699779.23013353,630944103.1,0.8,1978,"AGO"
44.7288844752041,7568723.12639572,663854372.2,0.8,1978,"AGO"
43.7516531132181,7676767.81766485,634358249.7,0.8,1978,"AGO"
37.937372977529,8368400.70538555,493399361.3,0.8,1978,"AGO"
40.2050858500919,8212004.02075443,574629025.1,0.9,1978,"AGO"
52.7567534866788,6897941.98171549,632788294.7,0.9,1978,"AGO"
44.9132614442438,7593038.48866397,668991503.6,0.9,1978,"AGO"
44.711396353392,7638129.35820216,670604337.2,0.9,1978,"AGO"
43.3066442677233,7654717.46168245,671612530.9,0.9,1978,"AGO"
44.6451997912176,7583862.25205611,710197147.4,1,1978,"AGO"
44.6451997912176,7583862.25205611,710197147.4,1,1978,"AGO"
44.6451997912176,7583862.25205611,710197147.4,1,1978,"AGO"
44.6451997912176,7583862.25205611,710197147.4,1,1978,"AGO"
44.6451997912176,7583862.25205611,710197147.4,1,1978,"AGO"
43.6763938382206,6792401.51140087,57558343.4,0.1,1988,"AGO"
54.56211474972,8193202.26287329,56282592.9,0.1,1988,"AGO"
46.3546821620241,12181037.2080538,129089020.3,0.1,1988,"AGO"
11.0113293552939,6920681.60247483,30268044.1,0.1,1988,"AGO"
34.5059376082615,8271812.79380372,51820443.9,0.1,1988,"AGO"
21.5235798430274,6398732.68774329,30241081.4,0.2,1988,"AGO"
17.0381863281759,12363150.6102578,136586551.3,0.2,1988,"AGO"
25.4811123388534,5504224.48009197,64434233.4,0.2,1988,"AGO"
14.1715837893515,10701561.9753901,166995896.4,0.2,1988,"AGO"
31.5823288462394,8843878.9430746,63715111.8,0.2,1988,"AGO"
48.0222584840997,6680844.38917238,249437304.5,0.3,1988,"AGO"
29.099922620696,10775824.7131161,324487246.3,0.3,1988,"AGO"
40.0358304796781,6889200.29400598,157230647.9,0.3,1988,"AGO"
18.5958125633412,8995018.09485807,241993224.2,0.3,1988,"AGO"
58.3801356481902,8177122.95074332,383529744,0.3,1988,"AGO"
29.042224072747,9183591.788292,342181260.1,0.4,1988,"AGO"
30.2176630760568,11130641.977102,303854786.2,0.4,1988,"AGO"
38.9613456828029,7544842.28649432,166334834.9,0.4,1988,"AGO"
63.1971527209691,8091092.13597031,132439471.6,0.4,1988,"AGO"
24.7761452873174,9134895.05415798,307480774.8,0.4,1988,"AGO"
28.0580357823856,8772016.37687627,353729434.9,0.5,1988,"AGO"
41.5856493481991,9132059.82821941,556731160.1,0.5,1988,"AGO"
49.8617488651227,8972447.85231186,323465143.8,0.5,1988,"AGO"
68.231054695628,6483905.71374117,178063316.6,0.5,1988,"AGO"
43.0987333859423,9302290.15833754,583185309.2,0.5,1988,"AGO"
41.5686182050835,9411856.44937199,533851079.7,0.6,1988,"AGO"
94.5828933153602,7274811.33898449,345794149,0.6,1988,"AGO"
80.5373101514746,7163908.2209064,451748640.1,0.6,1988,"AGO"
57.1971210526365,9762874.60316177,308158325.4,0.6,1988,"AGO"
58.5515043813265,9591278.09702107,315890651.7,0.6,1988,"AGO"
43.0733756709342,9263097.00249935,543850582.9,0.7,1988,"AGO"
41.5825254219599,9275273.09184389,588712028.8,0.7,1988,"AGO"
47.415424089069,9079823.00787949,597105990.7,0.7,1988,"AGO"
62.2811318870242,9001375.03790638,454806223.3,0.7,1988,"AGO"
40.1106827943726,9026750.69948273,588475655.7,0.7,1988,"AGO"
47.3870859385309,9108025.28460029,622472445.4,0.8,1988,"AGO"
75.6541467544998,8390081.0482327,519194969.4,0.8,1988,"AGO"
46.5224182802428,8926905.55805464,659436569.1,0.8,1988,"AGO"
58.2285512860206,9068270.57508175,433527333.6,0.8,1988,"AGO"
48.4165583574218,9102267.40055224,655934677.4,0.8,1988,"AGO"
37.8885004350778,8300631.86606797,567173469.9,0.9,1988,"AGO"
49.8076596963975,9012294.31341719,698709733.7,0.9,1988,"AGO"
45.3614363604477,8981890.78009634,643575108.7,0.9,1988,"AGO"
42.9083263729726,9571072.16469025,561156037.9,0.9,1988,"AGO"
35.6071788890197,8055043.65189111,545719970.8,0.9,1988,"AGO"
49.7442174542309,8903468.03251728,714068153.9,1,1988,"AGO"
49.7442174542309,8903468.03251728,714068153.9,1,1988,"AGO"
49.7442174542309,8903468.03251728,714068153.9,1,1988,"AGO"
49.7442174542309,8903468.03251728,714068153.9,1,1988,"AGO"
49.7442174542309,8903468.03251728,714068153.9,1,1988,"AGO"
54.4864992990287,10205545.8944185,49636233.1,0.1,1998,"AGO"
38.3437842670834,6773570.17359839,67493553.4,0.1,1998,"AGO"
39.9912369529719,13015336.6050243,149247389.7,0.1,1998,"AGO"
