"stability","yield","areaHarvested","prop","timePeriod","Level"
23.9119325361706,20402.7849040017,8445650,0.7,1988,"AT11"
20.7005483660551,17194.7924795536,14310290,0.8,1988,"AT11"
20.0891716910488,16527.1113038728,13840640,0.8,1988,"AT11"
22.2164022574072,17521.8317846498,13133280,0.8,1988,"AT11"
19.7129746659674,16247.5476573013,14051030,0.8,1988,"AT11"
20.8829157344293,17285.4329184762,14696760,0.8,1988,"AT11"
20.0063380771682,16930.2657699802,15017720,0.9,1988,"AT11"
19.541038719159,16457.6166087775,13475070,0.9,1988,"AT11"
22.0267557459387,17585.2585368117,13811340,0.9,1988,"AT11"
19.7275144869298,17019.7199110258,14553940,0.9,1988,"AT11"
25.619952472172,18742.3501924894,13300060,0.9,1988,"AT11"
21.6003578642309,17182.5205278983,15969500,1,1988,"AT11"
21.6003578642309,17182.5205278983,15969500,1,1988,"AT11"
21.6003578642309,17182.5205278983,15969500,1,1988,"AT11"
21.6003578642309,17182.5205278983,15969500,1,1988,"AT11"
21.6003578642309,17182.5205278983,15969500,1,1988,"AT11"
13.9340176093388,17528.8265819713,4438043,0.1,1998,"AT11"
18.5171086936498,20282.712853674,2523078,0.1,1998,"AT11"
23.8620326937739,20255.8670888074,4198566,0.1,1998,"AT11"
18.0403159768679,19894.2459082842,3261509,0.1,1998,"AT11"
20.9840642444362,24506.6552820732,2910660,0.1,1998,"AT11"
22.2069618034167,17605.9150306843,8850578,0.2,1998,"AT11"
17.7080492745138,18915.8241053856,5798266,0.2,1998,"AT11"
13.8802064446604,18528.21345154,6792150,0.2,1998,"AT11"
18.1556995917008,17807.7364918781,7011842,0.2,1998,"AT11"
16.6572939620662,16184.4035109203,8531528,0.2,1998,"AT11"
18.8774552295908,19969.0758378961,11166083,0.3,1998,"AT11"
19.1217855243633,18791.6039113437,10512461,0.3,1998,"AT11"
18.1567500711208,18310.4093913087,11475531,0.3,1998,"AT11"
18.0508531283319,20168.667754927,10611689,0.3,1998,"AT11"
16.7769820384614,16697.7556893153,11179144,0.3,1998,"AT11"
16.7741901626115,17596.1604716839,11467037,0.4,1998,"AT11"
20.0514127805686,18002.0189708328,12138556,0.4,1998,"AT11"
18.3495549357188,20081.8614387396,12779411,0.4,1998,"AT11"
17.0959373057055,15607.8223373554,12790443,0.4,1998,"AT11"
20.3200369118168,18008.5453278379,12081426,0.4,1998,"AT11"
18.2287170281834,18220.3440513533,17937923,0.5,1998,"AT11"
20.1091022925863,19303.6566686407,17908081,0.5,1998,"AT11"
18.2469461629472,18385.5271334961,20552045,0.5,1998,"AT11"
16.6182706328085,16866.8263525582,13608644,0.5,1998,"AT11"
20.8423749327103,18847.6521922048,17539446,0.5,1998,"AT11"
15.9907838779663,16807.9578358763,18792148,0.6,1998,"AT11"
17.6999589653147,17393.8290711209,21652254,0.6,1998,"AT11"
18.8783536186273,18769.3756419355,21833333,0.6,1998,"AT11"
18.1810195684061,18762.2404297556,22009535,0.6,1998,"AT11"
18.6088050947588,18131.2840139227,23496408,0.6,1998,"AT11"
16.9828413939512,18306.0682086505,27400136,0.7,1998,"AT11"
18.4263012077751,17805.2530421919,21103343,0.7,1998,"AT11"
17.5218626338402,18415.5967645859,25568948,0.7,1998,"AT11"
18.3656116356712,17994.395960026,26214275,0.7,1998,"AT11"
18.5508434043645,18701.8530618165,26113078,0.7,1998,"AT11"
18.4952970762424,18096.4218459215,30153538,0.8,1998,"AT11"
18.4419582091124,18611.1909874737,28798495,0.8,1998,"AT11"
19.129165689758,18088.4097551454,29041325,0.8,1998,"AT11"
20.3326443861333,19074.9224734455,29297995,0.8,1998,"AT11"
19.5165213890755,18594.9945057303,27385013,0.8,1998,"AT11"
19.0071000702515,18031.6889721972,32452358,0.9,1998,"AT11"
19.7271650749676,18337.3335542109,31365422,0.9,1998,"AT11"
17.9503354693883,18277.3804164535,30689263,0.9,1998,"AT11"
18.5789017566074,18239.6070292769,33064789,0.9,1998,"AT11"
19.1071196878561,18530.1572693411,33655675,0.9,1998,"AT11"
18.7360781343271,18243.5197318134,35786310,1,1998,"AT11"
18.7360781343271,18243.5197318134,35786310,1,1998,"AT11"
18.7360781343271,18243.5197318134,35786310,1,1998,"AT11"
18.7360781343271,18243.5197318134,35786310,1,1998,"AT11"
18.7360781343271,18243.5197318134,35786310,1,1998,"AT11"
13.8578493576656,17210.8783621167,3145435,0.1,2008,"AT11"
16.2429740507081,19470.2990694835,1024822,0.1,2008,"AT11"
23.9129867149716,15939.8215038244,2002767,0.1,2008,"AT11"
21.9963581982725,21099.0304089576,3190711,0.1,2008,"AT11"
20.9246617503976,18614.0537738893,3377687,0.1,2008,"AT11"
20.234156625816,18923.3496052839,5962688,0.2,2008,"AT11"
22.0596353609413,20815.1620426229,3937609,0.2,2008,"AT11"
25.1007346579241,19894.0853759731,7023759,0.2,2008,"AT11"
17.0896211573772,18803.0462065054,4741294,0.2,2008,"AT11"
13.2728989585136,15206.4318739522,7471306,0.2,2008,"AT11"
18.7800006072483,17080.8866949038,8678377,0.3,2008,"AT11"
20.7556886317311,20741.9358704783,5533774,0.3,2008,"AT11"
16.7917119727302,17350.1384816183,4557345,0.3,2008,"AT11"
16.870129444153,16162.497014493,9449816,0.3,2008,"AT11"
19.565702815398,19501.9841451764,8099361,0.3,2008,"AT11"
14.5035374742746,17156.6187238857,13999196,0.4,2008,"AT11"
18.1073894323823,16805.2884998527,11684229,0.4,2008,"AT11"
15.2925121373995,15742.9372263494,10293999,0.4,2008,"AT11"
16.250311842815,16482.0037249833,10090985,0.4,2008,"AT11"
18.3222115827313,16744.086745151,10892191,0.4,2008,"AT11"
18.0375575357438,16233.7183137835,12457357,0.5,2008,"AT11"
18.2864706462829,16883.0585527067,12505709,0.5,2008,"AT11"
19.075688793736,17755.253387254,14325034,0.5,2008,"AT11"
16.5004973702731,16432.712342343,12515063,0.5,2008,"AT11"
15.9554308399289,17197.1954241518,11918179,0.5,2008,"AT11"
19.0141746974962,17237.8476552283,14355087,0.6,2008,"AT11"
18.1933338318218,17687.60632579,13570269,0.6,2008,"AT11"
19.3270271868237,17735.1942070723,15290981,0.6,2008,"AT11"
22.0954491771945,17438.4475705553,13663656,0.6,2008,"AT11"
17.1639973314425,17155.3891972743,15098166,0.6,2008,"AT11"
19.1865610191628,17960.9720069588,16958589,0.7,2008,"AT11"
18.6220968597389,17778.3338520651,18234388,0.7,2008,"AT11"
17.7378008264285,16267.5464677442,16509384,0.7,2008,"AT11"
18.0945417975758,17388.9633654221,18239976,0.7,2008,"AT11"
18.0378041927661,17949.7726634193,17997079,0.7,2008,"AT11"
17.741287388017,16876.7999098394,20715042,0.8,2008,"AT11"
17.2546111546252,17081.1006948645,21344682,0.8,2008,"AT11"
18.2658784462201,17900.3420070653,19942930,0.8,2008,"AT11"
18.1580474320292,17287.7079990747,17370851,0.8,2008,"AT11"
17.8809503980792,17562.7044282041,19079521,0.8,2008,"AT11"
19.4077222122655,17792.0944858085,20989409,0.9,2008,"AT11"
17.9456991671698,17760.7865139847,21305422,0.9,2008,"AT11"
17.9033375961938,17007.4328154864,22430195,0.9,2008,"AT11"
18.8602786372578,17434.2096130773,22206172,0.9,2008,"AT11"
18.0230283537573,17254.2311299475,23483832,0.9,2008,"AT11"
18.4435653500727,17370.4586395824,25036009,1,2008,"AT11"
18.4435653500727,17370.4586395824,25036009,1,2008,"AT11"
18.4435653500727,17370.4586395824,25036009,1,2008,"AT11"
18.4435653500727,17370.4586395824,25036009,1,2008,"AT11"
18.4435653500727,17370.4586395824,25036009,1,2008,"AT11"
21.7473097732075,16219.7988292027,1106080,0.1,1978,"AT12"
22.1366847826245,15698.717770036,1008690,0.1,1978,"AT12"
21.3451684771415,19997.453195054,1114720,0.1,1978,"AT12"
19.6071556203761,16026.5904150144,1621320,0.1,1978,"AT12"
20.423307614214,19855.1334948136,1034320,0.1,1978,"AT12"
22.3445215844667,16568.6687364605,2463390,0.2,1978,"AT12"
18.0292062399632,14106.7902406029,1424020,0.2,1978,"AT12"
16.9889298117787,15159.0165736383,3073370,0.2,1978,"AT12"
14.9484025557614,14336.9244590161,3039730,0.2,1978,"AT12"
14.1788456172021,11983.191453294,4722880,0.2,1978,"AT12"
14.6591795986265,12488.9964220381,6159250,0.3,1978,"AT12"
20.615631789155,16131.2606045818,3635780,0.3,1978,"AT12"
18.981747762609,13575.8122290074,4100800,0.3,1978,"AT12"
14.7887340847536,13078.2757085542,5602920,0.3,1978,"AT12"
21.0056382634481,15143.4873306174,6566490,0.3,1978,"AT12"
20.334869754646,13834.579729116,7291190,0.4,1978,"AT12"
17.5899309036294,13488.8267866355,5116550,0.4,1978,"AT12"
19.3624610245138,14898.1346025987,6408720,0.4,1978,"AT12"
18.4123804213885,13807.781242542,6650440,0.4,1978,"AT12"
21.6659749682026,16025.6559984959,5539920,0.4,1978,"AT12"
17.8773848433021,13118.9795429552,9633160,0.5,1978,"AT12"
19.3920150945347,13223.9249174628,7313090,0.5,1978,"AT12"
18.5592906941113,13104.2868349128,9200740,0.5,1978,"AT12"
20.7624092013529,14547.3147071969,9553310,0.5,1978,"AT12"
18.8283083510475,13791.6916177119,9800790,0.5,1978,"AT12"
21.2150742885685,14347.348591697,8356670,0.6,1978,"AT12"
16.8865285541354,14663.8471045453,7134340,0.6,1978,"AT12"
18.0747911123987,12977.9721427873,10373140,0.6,1978,"AT12"
19.2520207065886,13534.7849620107,9114490,0.6,1978,"AT12"
18.2026091654649,13230.0899946267,9348650,0.6,1978,"AT12"
18.003739737305,12969.336093601,11850560,0.7,1978,"AT12"
17.1859616249451,12910.2910529487,11215690,0.7,1978,"AT12"
19.0084063761461,13944.410950943,11667400,0.7,1978,"AT12"
20.3051968392307,15810.1259234748,9573470,0.7,1978,"AT12"
18.2748963447416,13468.2056565718,12404610,0.7,1978,"AT12"
18.4380917086766,13503.7192806576,13617720,0.8,1978,"AT12"
19.651496234074,13781.8720960017,13241790,0.8,1978,"AT12"
17.8253943828087,13166.5378715404,12823450,0.8,1978,"AT12"
20.8661617277468,14322.4892271749,11904660,0.8,1978,"AT12"
19.8729583064126,14051.1787499351,12584270,0.8,1978,"AT12"
21.1570942517642,14437.922276712,14077880,0.9,1978,"AT12"
20.0760290370259,13899.9039648624,14809790,0.9,1978,"AT12"
19.9504424232435,14277.3978245339,12451130,0.9,1978,"AT12"
19.8700100162835,13758.0837141563,13454640,0.9,1978,"AT12"
19.0860973634328,14084.4920190168,12272020,0.9,1978,"AT12"
19.6774645080011,13965.9291880026,15513090,1,1978,"AT12"
19.6774645080011,13965.9291880026,15513090,1,1978,"AT12"
19.6774645080011,13965.9291880026,15513090,1,1978,"AT12"
19.6774645080011,13965.9291880026,15513090,1,1978,"AT12"
19.6774645080011,13965.9291880026,15513090,1,1978,"AT12"
16.9591211984161,24573.2759941077,1098450,0.1,1988,"AT12"
52.0225396063459,23324.2625845483,1691430,0.1,1988,"AT12"
11.9909518399953,14145.1684345371,3374810,0.1,1988,"AT12"
15.0520211129856,16425.4767129421,1165330,0.1,1988,"AT12"
15.6786022229005,14210.7373757812,1977940,0.1,1988,"AT12"
48.5347530268426,18803.5017241769,2408620,0.2,1988,"AT12"
20.4488939011212,18234.3770066185,2600530,0.2,1988,"AT12"
38.0122231903809,19108.7370067297,3091130,0.2,1988,"AT12"
34.5783441833657,22490.3100695035,1747360,0.2,1988,"AT12"
11.1586412669148,11723.2544168566,2792780,0.2,1988,"AT12"
11.1130875870105,12700.9148469708,6738700,0.3,1988,"AT12"
19.3276404354629,19185.1079482004,4054070,0.3,1988,"AT12"
15.8526387278586,16219.3099468865,5916520,0.3,1988,"AT12"
26.5540870784958,16800.5831538062,4460680,0.3,1988,"AT12"
21.1769036399843,15988.7639712656,6311960,0.3,1988,"AT12"
27.0986093749842,17516.4684134668,5463190,0.4,1988,"AT12"
22.8166756227243,17582.4649630598,3874960,0.4,1988,"AT12"
25.5039428712083,19753.9448599497,5128590,0.4,1988,"AT12"
14.5959310285277,14796.529442121,7216740,0.4,1988,"AT12"
39.9345328930172,20342.7339556427,4872010,0.4,1988,"AT12"
22.3018393201695,16356.3793352266,9009970,0.5,1988,"AT12"
23.8798291744656,21818.4223824136,5659070,0.5,1988,"AT12"
21.2275809870905,16990.3487627281,8131530,0.5,1988,"AT12"
25.5522940009765,17988.1507075527,6596730,0.5,1988,"AT12"
18.842424772207,17518.2234953776,8504420,0.5,1988,"AT12"
17.082630014798,15422.4257252111,9446970,0.6,1988,"AT12"
20.250589688616,17039.3493142432,8661380,0.6,1988,"AT12"
20.9413200158861,17318.8393275348,9599870,0.6,1988,"AT12"
20.7981271843749,17197.2022665428,9553300,0.6,1988,"AT12"
18.7657395924446,17370.0917455146,9068580,0.6,1988,"AT12"
26.1089805608974,19795.421913234,9521090,0.7,1988,"AT12"
21.2801768675111,17166.7555609331,11806220,0.7,1988,"AT12"
18.0510871201256,15302.2530970374,12339960,0.7,1988,"AT12"
19.2758188623399,16464.0400789916,13005500,0.7,1988,"AT12"
25.355625856386,20451.2793985145,8434730,0.7,1988,"AT12"
23.4595667753435,17623.4138629321,11070810,0.8,1988,"AT12"
25.4376128659337,19853.3021871089,10510780,0.8,1988,"AT12"
26.5668812067098,19253.6173020022,11295260,0.8,1988,"AT12"
22.9835059912635,16985.2936441395,12471850,0.8,1988,"AT12"
18.840896207493,16757.0428666394,12277600,0.8,1988,"AT12"
22.1804835128347,17287.7745004009,14696530,0.9,1988,"AT12"
19.9198303734295,16575.8644652649,14417420,0.9,1988,"AT12"
24.264144290004,18087.6450884823,14043310,0.9,1988,"AT12"
18.7917279001851,16691.1862943521,13691270,0.9,1988,"AT12"
20.3066718576152,17314.4554842618,14630690,0.9,1988,"AT12"
21.6003578642309,17182.5205278983,15969500,1,1988,"AT12"
21.6003578642309,17182.5205278983,15969500,1,1988,"AT12"
21.6003578642309,17182.5205278983,15969500,1,1988,"AT12"
21.6003578642309,17182.5205278983,15969500,1,1988,"AT12"
21.6003578642309,17182.5205278983,15969500,1,1988,"AT12"
16.7247179610683,20029.4929135301,4180130,0.1,1998,"AT12"
17.1118179572131,17218.9995505657,4825251,0.1,1998,"AT12"
19.3386956758731,18217.0311856247,2985184,0.1,1998,"AT12"
19.460854796141,20608.2391863095,4117018,0.1,1998,"AT12"
17.2422840520838,19784.0608432683,4526622,0.1,1998,"AT12"
16.9112290428098,14000.1777974619,7697323,0.2,1998,"AT12"
22.6485776542085,22365.9170882265,8664499,0.2,1998,"AT12"
16.9061131972293,19371.1041975127,6627852,0.2,1998,"AT12"
23.6967382299192,17213.3467445024,7254613,0.2,1998,"AT12"
19.8355264079265,18719.3330589733,6343276,0.2,1998,"AT12"
19.7345364875395,20711.2309112985,11697512,0.3,1998,"AT12"
15.6661311707468,17286.2357361803,10772153,0.3,1998,"AT12"
18.8919047475406,17603.7727380379,10990146,0.3,1998,"AT12"
21.0106306045271,20358.6851193918,13942166,0.3,1998,"AT12"
18.1319737663513,19891.9213844492,10998359,0.3,1998,"AT12"
15.2084955335201,16756.2686015791,13848270,0.4,1998,"AT12"
19.5123569552161,18584.9467547839,15022846,0.4,1998,"AT12"
18.2661047855455,19782.8691276249,13379702,0.4,1998,"AT12"
17.2502229552882,17058.3705272534,14132870,0.4,1998,"AT12"
19.9642314390065,19480.8438398557,16253093,0.4,1998,"AT12"
16.8926975603239,16428.1825783011,16501224,0.5,1998,"AT12"
19.2859350463095,18002.1111293318,20027378,0.5,1998,"AT12"
19.0388402078523,17494.4048317656,17654425,0.5,1998,"AT12"
17.4524422885657,16852.2642137292,16110474,0.5,1998,"AT12"
20.8740082628496,19747.0102701491,19033393,0.5,1998,"AT12"
20.1601624087433,18524.2594530811,22586653,0.6,1998,"AT12"
16.9350294909397,16868.6503131529,18171151,0.6,1998,"AT12"
21.6395140730285,19087.9951977725,20737512,0.6,1998,"AT12"
18.4855625806209,18367.8784973332,22342945,0.6,1998,"AT12"
17.3402812457957,17703.6584366114,19649805,0.6,1998,"AT12"
19.1248310178877,18154.0873133873,23735650,0.7,1998,"AT12"
19.1985535584155,17692.8694842891,24993722,0.7,1998,"AT12"
20.6983168958805,18913.9712596017,23729313,0.7,1998,"AT12"
18.0929540843394,18475.9852395451,26643381,0.7,1998,"AT12"
17.7263315371678,18571.3445223741,24577511,0.7,1998,"AT12"
18.9057595637544,17932.3413450326,28362887,0.8,1998,"AT12"
18.3503449481626,17189.9173082755,27715501,0.8,1998,"AT12"
18.5764813211664,17900.2050128473,29141400,0.8,1998,"AT12"
19.0557941732924,19476.0956303137,25624629,0.8,1998,"AT12"
17.9497424687232,18158.1162766224,29028678,0.8,1998,"AT12"
18.7695765462623,18480.9803567943,32264155,0.9,1998,"AT12"
18.8694441992966,18030.4776474456,32342648,0.9,1998,"AT12"
18.7111415882568,18194.3954454037,32758723,0.9,1998,"AT12"
18.6745573839223,18425.6140937637,33642995,0.9,1998,"AT12"
18.9887330128298,18092.6926813112,31652423,0.9,1998,"AT12"
18.7360781343271,18243.5197318134,35786310,1,1998,"AT12"
18.7360781343271,18243.5197318134,35786310,1,1998,"AT12"
18.7360781343271,18243.5197318134,35786310,1,1998,"AT12"
18.7360781343271,18243.5197318134,35786310,1,1998,"AT12"
18.7360781343271,18243.5197318134,35786310,1,1998,"AT12"
21.7453977031481,20546.5318387526,1984474,0.1,2008,"AT12"
19.9295104423572,14798.9719151168,3398372,0.1,2008,"AT12"
11.1987759006625,15371.7979925362,4005038,0.1,2008,"AT12"
14.6925307410378,16954.7383100118,1332375,0.1,2008,"AT12"
12.27197032377,18106.8893879728,1500266,0.1,2008,"AT12"
18.9418581240385,17592.6701652897,5435436,0.2,2008,"AT12"
12.9872477113796,15856.3770341042,7819683,0.2,2008,"AT12"
18.048096445109,16620.9811322493,6723010,0.2,2008,"AT12"
9.77556807661145,12990.0921830715,7055968,0.2,2008,"AT12"
18.0513444543286,17891.9344723309,6615852,0.2,2008,"AT12"
22.3247509168452,16804.048016947,3991885,0.3,2008,"AT12"
14.9824529440157,15725.191268426,8020850,0.3,2008,"AT12"
20.0344254941128,19160.0497204517,9341786,0.3,2008,"AT12"
18.8809951797059,17741.4375100709,6447609,0.3,2008,"AT12"
19.1411611870844,18341.2238339462,7332253,0.3,2008,"AT12"
17.5485658119882,16934.7371562443,10726397,0.4,2008,"AT12"
19.3498182878651,16715.9493809685,7315853,0.4,2008,"AT12"
18.0621082717827,17748.6520289015,8645293,0.4,2008,"AT12"
19.4546926422061,18379.8374626934,10867088,0.4,2008,"AT12"
23.7216253277446,19138.1632994087,7556870,0.4,2008,"AT12"
17.8250359627182,17441.5618129652,13350039,0.5,2008,"AT12"
20.2053491837706,17967.2680184338,12422928,0.5,2008,"AT12"
19.6984529055719,18566.7042317439,11800821,0.5,2008,"AT12"
21.1994330438853,19154.731207679,9818070,0.5,2008,"AT12"
19.8950823797815,19299.6049459658,12798514,0.5,2008,"AT12"
17.0737722671488,17576.8876631624,15882031,0.6,2008,"AT12"
17.3943741773931,17624.1180626936,17981022,0.6,2008,"AT12"
20.779268387835,19161.5854458228,14345676,0.6,2008,"AT12"
19.2502650009415,17119.2194202891,19096128,0.6,2008,"AT12"
17.7243863097557,17103.4262976963,14479344,0.6,2008,"AT12"
18.9612093569764,18307.5146234374,16513718,0.7,2008,"AT12"
20.8201404067897,18256.4697272254,17168790,0.7,2008,"AT12"
19.9634325449356,18034.9332764897,16864372,0.7,2008,"AT12"
17.4824191500984,17045.2192883838,17440366,0.7,2008,"AT12"
18.6853133472663,17629.8990262625,18774533,0.7,2008,"AT12"
20.8911041264933,18062.1630741747,19965325,0.8,2008,"AT12"
18.3696824468673,17346.8513271162,17453390,0.8,2008,"AT12"
19.3755828486614,17468.2201033483,18462511,0.8,2008,"AT12"
17.4083927434246,16866.7429235952,18251760,0.8,2008,"AT12"
19.9865094053734,18522.493859423,19239640,0.8,2008,"AT12"
18.9287435167554,17634.0356806245,22148290,0.9,2008,"AT12"
19.4167631241877,17637.3910082183,21971357,0.9,2008,"AT12"
17.8713827769545,17063.9728181531,23185641,0.9,2008,"AT12"
18.9971311177328,18200.1636365735,21280426,0.9,2008,"AT12"
19.384978267275,17915.4602796556,21376995,0.9,2008,"AT12"
18.4435653500727,17370.4586395824,25036009,1,2008,"AT12"
18.4435653500727,17370.4586395824,25036009,1,2008,"AT12"
18.4435653500727,17370.4586395824,25036009,1,2008,"AT12"
18.4435653500727,17370.4586395824,25036009,1,2008,"AT12"
18.4435653500727,17370.4586395824,25036009,1,2008,"AT12"
14.2506360117858,11647.0747499968,1073860,0.1,1978,"AT21"
8.25604736488532,7925.19799607239,1895390,0.1,1978,"AT21"
25.6954410321161,14420.271548655,1234980,0.1,1978,"AT21"
14.5009704610574,11858.887917155,996500,0.1,1978,"AT21"
19.2001089134773,15433.2536194278,1553620,0.1,1978,"AT21"
14.9258052175685,15249.784902173,1392330,0.2,1978,"AT21"
13.9441946500435,12374.2155823504,1915770,0.2,1978,"AT21"
19.3097657373102,15887.5187465089,2173490,0.2,1978,"AT21"
14.1501897021332,11171.9438545933,2771200,0.2,1978,"AT21"
18.8360006965967,15924.7186162401,2278810,0.2,1978,"AT21"
17.7971974191226,14204.212930426,6637970,0.3,1978,"AT21"
16.8544984302777,14249.9404760056,4760550,0.3,1978,"AT21"
21.9402856126001,13333.2455778338,4092550,0.3,1978,"AT21"
16.4903569507923,12899.1805406688,5009710,0.3,1978,"AT21"
15.3442718132972,12452.4793470387,5713010,0.3,1978,"AT21"
20.5601357092518,15945.6740782892,6259830,0.4,1978,"AT21"
23.3399618819827,16008.4244685231,3945450,0.4,1978,"AT21"
23.0215915239136,15771.7530499679,5571160,0.4,1978,"AT21"
17.8532315513233,13973.3626244774,5387700,0.4,1978,"AT21"
20.1987778485325,16576.1327987914,4712330,0.4,1978,"AT21"
17.4229803418378,13587.6172737233,8160170,0.5,1978,"AT21"
18.1437034820633,13142.818006838,8414970,0.5,1978,"AT21"
16.8432405681108,12550.0972915423,8342220,0.5,1978,"AT21"
15.5695931913346,11820.4652744286,7376970,0.5,1978,"AT21"
18.229662287455,14196.6054299331,6682560,0.5,1978,"AT21"
18.2622228447714,13577.4912263856,9774520,0.6,1978,"AT21"
17.8894134728239,13193.0097190796,10376520,0.6,1978,"AT21"
