"Region","Country","timePeriod","stability","stabilityOverall","stabilityReduced","yield","yieldOverall","yieldReduced","areaHarvested","areaHarvestedOverall","areaHarvestedReduced","diversity","fertilizer","irrigation","instabilityTemp","instabilityPrec","sdTemp","sdPrec"
"BE35","BEL",2008,11.1442259124599,20.8940463238144,20.839473734597,33299.119191662,19452.2898856099,19408.7557346632,29612,9402294,9372682,3.72251902344076,0.19472926966754,1.57666666666667,-14.1375535726994,-7.90522213744954,0.692596078031555,0.704559969500781
"BE25","BEL",2008,5.42283921229513,25.6634093094572,25.6178303286342,32807.394263814,21616.7639134044,21558.5463403337,32967,6240403,6207436,2.29802518569967,0.19472926966754,1.57666666666667,-15.5133467000314,-10.5241907126946,0.00543326540830966,0.26656310262011
"BE22","BEL",2008,8.36774655586736,25.6634093094572,25.7547987283905,42147.7759537992,21616.7639134044,21585.3963909135,9540,6240403,6230863,2.87846404859124,0.19472926966754,1.57666666666667,-15.0401644125919,-10.3227946305948,0.0647503318124625,0.596859657044338
"CZ08","CZE",1998,11.0298119986358,17.1787550338464,17.1947592835115,15497.5971503323,18526.1853293986,18536.3639416212,91294,27671031,27579737,3.34715263529019,0.0694946109597336,0.966,-16.0540639242605,-9.00135547403432,0.39326714351702,0.846704922737156
"CZ02","CZE",1998,9.5642263387784,17.0470604256596,17.1442214110872,15380.4564331574,17525.4181415867,17551.5605014222,356997,29961139,29604142,3.45214776393917,0.0694946109597336,0.966,-18.5845616400418,-5.57136304857247,0.59916209055265,0.415021475584315
"CZ03","CZE",1998,8.23052317641991,15.5647084157489,15.6534709929357,13689.0647912667,17188.3441694494,17231.9556799344,319209,26028500,25709291,2.83414711936106,0.0694946109597336,0.966,-18.2264191915923,-4.96858053711292,0.504056836118217,1.92261907069186
"CZ07","CZE",1998,12.2444726094075,16.9739175946305,17.0011490924668,16969.4872520661,17427.4756996967,17430.5525970861,198716,30260638,30061922,3.51130420385542,0.0694946109597336,0.966,-15.9271744184498,-6.84339868723037,0.774461814030507,0.696392807557453
"CZ04","CZE",1998,8.25849432505294,17.0470604256596,17.0859652394957,14149.8733063193,17525.4181415867,17541.1652047162,138634,29961139,29822505,3.21698178277176,0.0694946109597336,0.966,-18.8773406594106,-6.00699573543863,0.876282327434855,2.06807418067967
"CZ05","CZE",1998,10.8528648238432,17.0470604256596,17.097827261568,15815.398634532,17525.4181415867,17539.5799699278,245956,29961139,29715183,3.41448112935455,0.0694946109597336,0.966,-15.9545048230616,-8.03430347621544,2.98450538201992,1.97578899657338
"CZ06","CZE",1998,8.41166672625373,17.0470604256596,17.1804132322838,14308.7460565408,17525.4181415867,17569.2869398012,402664,29961139,29558475,3.33880758182833,0.0694946109597336,0.966,-16.2976389942366,-7.24303592778287,0.726361399818165,0.384483047260794
"CZ02","CZE",2008,12.419879821785,17.884346961472,17.8877725317032,19355.9930436673,17359.6204530619,17327.8405040164,373309,23728228,23354919,4.1068532684128,0.107175385253265,0.862222222222222,-12.2908075315565,-7.35593191103519,0.517178099018152,0.314040034610379
"CZ04","CZE",2008,11.6015796072511,17.884346961472,17.8994692927257,18687.0863786879,17359.6204530619,17351.4896841996,145961,23728228,23582267,3.6553957633208,0.107175385253265,0.862222222222222,-10.8969754918067,-9.20750854674611,0.81068971376882,1.57631857026441
"CZ03","CZE",2008,12.4582641876497,16.868334188188,16.8544938904738,16863.3460263577,16307.5188821763,16300.3216007738,299525,22669923,22370398,3.35874554907745,0.107175385253265,0.862222222222222,-11.4346428742654,-8.98165043964638,0.490332832975946,0.84356609447971
"CZ06","CZE",2008,9.31085590660733,17.884346961472,17.9180375720234,17832.9518948431,17359.6204530619,17350.9759977853,427855,23728228,23300373,4.36801411937573,0.107175385253265,0.862222222222222,-13.1680276135864,-6.43373730591144,0.751323250283425,0.37223263870721
"CZ05","CZE",2008,13.4277920296009,17.884346961472,17.8645096048319,19654.7974218833,17359.6204530619,17334.3971806746,259089,23728228,23469139,4.21536293977696,0.107175385253265,0.862222222222222,-11.6897992275646,-7.07964402548623,3.01327387217594,1.47640637385185
"CZ07","CZE",2008,12.6847264637337,17.884346961472,17.8623156830048,20523.695067708,17359.6204530619,17331.9404291254,206284,23728228,23521944,4.36857775512483,0.107175385253265,0.862222222222222,-13.0044551192662,-5.93753548655864,0.998204332001877,0.686967561768486
"CZ08","CZE",2008,13.3255406675624,17.884346961472,17.8743380605469,19281.5430075693,17359.6204530619,17352.1365614077,92284,23728228,23635944,4.35014972040745,0.107175385253265,0.862222222222222,-12.751559423176,-5.24524850664025,0.50642055576404,0.668873374014654
"DE1","DEU",1978,17.9699272976459,18.7281786201603,18.6287764132969,16274.5118469318,14737.5306487811,14707.1562490522,267780,13706530,13438750,2.37109659130852,0.176998877665544,2.533,-17.7851489509037,-11.045606451768,1.29948227828351,3.89148315713506
"DEF","DEU",1978,13.6924745170738,18.7281786201603,18.4273788042721,17697.7500971354,14737.5306487811,14682.1587897307,249890,13706530,13456640,2.60080823664221,0.176998877665544,2.533,-12.8435624983618,-14.8107619625194,0.114533372760545,0.657652316418088
"DE9","DEU",1978,17.7220441587261,18.7281786201603,18.0790729101458,19154.2293098688,14737.5306487811,14491.0313635471,726810,13706530,12979720,2.59928764789725,0.176998877665544,2.533,-13.6612591800358,-10.1153400509094,0.271113570217934,1.03852217936397
"DEB","DEU",1978,15.1333364720661,18.7281786201603,18.6371788299226,17061.2109570025,14737.5306487811,14706.140832059,182920,13706530,13523610,2.24428936694946,0.176998877665544,2.533,-16.8593670130201,-8.76852858138601,0.696520914009336,1.59699580506053
"DE2","DEU",1978,14.8112938419831,18.7281786201603,18.3785579372004,17476.1984341466,14737.5306487811,14580.4030282043,743070,13706530,12963460,2.47225394896582,0.176998877665544,2.533,-15.2586080553364,-10.3810762241652,0.624085196338632,3.32329294139236
"DEA","DEU",1978,22.9450267553207,18.7281786201603,18.2278108422784,19813.3168743062,14737.5306487811,14556.5621296241,472770,13706530,13233760,2.13758524204347,0.176998877665544,2.533,-15.7271332046564,-9.84909252027443,0.553919760372632,1.28443712078314
"DE7","DEU",1978,19.9492455951353,18.7281786201603,18.6029871845082,17906.9324371592,14737.5306487811,14693.3777530107,188790,13706530,13517740,2.28066014851894,0.176998877665544,2.533,-15.2896743566564,-6.89558388746403,0.750763228136852,1.53536426184015
"DEC","DEU",1978,9.91440212917731,13.8207708709607,13.8191175793022,13467.0122493245,12512.6187789385,12511.4782042908,13430,12308950,12295520,1.56811676688871,0.176998877665544,2.533,-18.1680846869356,-7.13919321605888,0.17247046382911,0.194768105471385
"DE2","DEU",1988,35.7956215110488,22.8946661651607,21.7768921419904,20156.5510639597,16849.9759481063,16633.2051229867,746270,12090580,11344310,2.79101543009454,0.153665168855457,2.765,-11.6929911450694,-8.9245567439449,0.594813783749811,3.28845004054908
"DE9","DEU",1988,27.3305996075629,22.8946661651607,21.362524664694,22052.0386788246,16849.9759481063,16544.1634192988,668840,12090580,11421740,3.38740095058011,0.153665168855457,2.765,-10.9855142169197,-6.40184175291971,0.247008540579092,0.982497119407993
"DE7","DEU",1988,40.0285560479695,22.8946661651607,22.4506700523865,19619.7245959911,16849.9759481063,16803.9781621617,197330,12090580,11893250,2.73204819819483,0.153665168855457,2.765,-12.5517340016655,-7.71127523332793,0.827469058721796,1.1012441473677
"DEA","DEU",1988,24.2904590270021,22.8946661651607,22.2734711978715,23387.4504169395,16849.9759481063,16638.7772391909,379790,12090580,11710790,2.86824449309692,0.153665168855457,2.765,-13.0614510499099,-7.09305942295774,0.627333208921044,1.00154426573165
"DEC","DEU",1988,14.3462856270852,17.3623483674337,17.3586764211397,15041.4662402318,14076.4909747038,14075.4691648696,11640,10842370,10830730,1.88680912661482,0.153665168855457,2.765,-15.687320630238,-7.57331488782216,0.156863741099417,0.121022997473629
"DEB","DEU",1988,29.5122176471959,22.8946661651607,22.6900548734924,18733.9060364738,16849.9759481063,16820.8603368397,184270,12090580,11906310,2.528817458818,0.153665168855457,2.765,-14.2002318747593,-7.3519280946701,0.562787384307262,1.49012080499822
"DE1","DEU",1988,20.3584364902173,22.8946661651607,22.9057101990432,18754.3312278898,16849.9759481063,16804.3966254681,283600,12090580,11806980,2.40434247812128,0.153665168855457,2.765,-13.6968864662943,-7.00017132293373,1.38066785343949,3.41835898066968
"DEF","DEU",1988,13.9298265291761,22.8946661651607,22.5352975686699,20791.0706654932,16849.9759481063,16783.1135369508,201730,12090580,11888850,2.74188597145433,0.153665168855457,2.765,-11.6636041971219,-5.91814250247682,0.0583027391336761,0.953245396448115
"DE4","DEU",1998,6.44968487807014,17.4892728647084,17.7700653508712,17572.9660167083,17497.146018876,17496.7308488233,369000,31997844,31628844,4.08857797103717,0.150491037434575,2.948,-21.5611316255281,-5.11652464334771,0.111097561887303,0.16973922727917
"DEC","DEU",1998,11.6096606682905,16.1759594295712,16.177986603334,18447.2215357354,17179.2904851792,17178.4555568272,18610,28065205,28046595,2.95111961357115,0.150491037434575,2.948,-28.5093040499168,-6.7317535289096,0.168262127350685,0.152581555752845
"DE9","DEU",1998,15.0101418994688,17.6434101912066,17.4003390772055,25331.6177837228,18426.7879730747,18178.682018127,1031170,29707736,28676566,4.2405229206706,0.150491037434575,2.948,-26.6062489690119,-5.78417591905838,0.276844699070238,1.31122455760242
"DED","DEU",1998,8.3121938351134,17.4892728647084,17.7052322902642,20449.8419014517,17497.146018876,17455.0176026882,453240,31997844,31544604,3.62252309202433,0.150491037434575,2.948,-20.413623773293,-6.36279678205392,1.09343889036412,0.896552479158679
"DEE","DEU",1998,12.0723280481997,17.5871528015267,17.6453354088593,23021.4764214017,17972.1565002404,17867.0579110932,643080,31357324,30714244,3.62698854956891,0.150491037434575,2.948,-25.1370988957889,-4.91939270049803,0.177502202048328,0.895256044980829
"DEA","DEU",1998,16.6842412481768,17.6434101912066,17.413096989768,26369.811588766,18426.7879730747,18259.0590345642,615170,29707736,29092566,3.80641286009742,0.150491037434575,2.948,-29.7363365908075,-7.66442452295808,0.599730473767154,1.55106966805257
"DEG","DEU",1998,12.6435880767477,17.4383651756558,17.4260338760063,21115.9190506614,17119.1896607665,17064.2439352391,457760,33647432,33189672,3.33287104376373,0.150491037434575,2.948,-24.6031594355557,-5.93994701222404,0.522265162492078,2.35033647325925
"DE2","DEU",1998,11.9958440996759,17.4383651756558,17.5075671596459,21654.9955066085,17119.1896607665,16950.7488744787,1206000,33647432,32441432,3.80625777713658,0.150491037434575,2.948,-21.718094839465,-6.51338642639686,0.700928774583582,3.56157392270181
"DE8","DEU",1998,12.7776357708726,17.6434101912066,17.6924131088263,22328.5711756134,18426.7879730747,18330.1073285246,724490,29707736,28983246,3.49876330426577,0.150491037434575,2.948,-22.9242254963068,-6.33013991536754,0.0477392300081655,0.245408957641016
"DEF","DEU",1998,14.8056037287047,17.6434101912066,17.4435326065586,26135.3885122053,18426.7879730747,18323.8142485599,392270,29707736,29315466,3.2564955168949,0.150491037434575,2.948,-24.0405200883985,-6.1979182456577,0.0457902016462286,1.07915145956921
"DEB","DEU",1998,14.7849678212943,17.5871528015267,17.5775460917809,21199.6671757354,17972.1565002404,17944.8326658702,263820,31357324,31093504,3.81203191933143,0.150491037434575,2.948,-29.2532800432946,-6.75243188082703,0.633614215768822,1.70281591255744
"DE7","DEU",1998,17.3722868467139,17.5871528015267,17.5370535283433,22822.6223678273,17972.1565002404,17919.9448559124,334030,31357324,31023294,3.52880144245964,0.150491037434575,2.948,-31.0226911127846,-6.65174902517531,0.84406141877955,1.52688955686515
"DE9","DEU",2008,23.3626108638531,21.2996366780517,20.925022468279,28336.2013374626,18882.8278735127,18398.8594450045,944664,19389842,18445178,4.21912657359659,0.137352081484369,3.96,-12.4087169463576,-11.8817814044502,0.232438996498957,0.854556112830412
"DE7","DEU",2008,16.8715724649704,21.2996366780517,21.2762504891166,24334.8422015221,18882.8278735127,18787.6510028799,332513,19389842,19057329,3.34677521277121,0.137352081484369,3.96,-13.1157712223189,-11.3525384373346,0.837150394933543,0.891631935623126
"DE4","DEU",2008,8.20711771042653,20.1009512595933,20.3427319018001,19514.835637807,17842.2898332185,17810.4394179005,404714,21165899,20761185,3.82879814365665,0.137352081484369,3.96,-12.2342134281287,-8.71020665056177,0.113468872129897,0.166691321375782
"DED","DEU",2008,12.5834165179217,20.1009512595933,20.1434348790796,22955.3427083563,17842.2898332185,17726.8574662462,467649,21165899,20698250,3.50799108087126,0.137352081484369,3.96,-11.0465066514842,-8.72474069519095,0.937779217008591,0.802013288018639
"DEE","DEU",2008,14.8042236491523,21.0227494189439,20.7227702072156,27213.964985567,18099.1067625792,17841.1036838899,509589,18488745,17979156,2.68668072352322,0.137352081484369,3.96,-11.5535059648001,-7.60945812300991,0.151682865507078,0.5576239247171
"DEC","DEU",2008,15.6120729846139,20.4777576037803,20.4623995928679,20335.6017713095,18034.7047234931,18032.5661365047,14264,15374726,15360462,1.96506813815158,0.137352081484369,3.96,-15.1673375705954,-8.48030780631422,0.208122482609859,0.192441119974362
"DEB","DEU",2008,15.9028622822987,21.2996366780517,21.2018285965282,23175.5103829531,18882.8278735127,18823.6022559688,264375,19389842,19125467,3.70058691662608,0.137352081484369,3.96,-14.0705453910289,-10.3379178396552,0.640394791315828,0.944533413036851
"DE8","DEU",2008,9.08833975654551,21.2996366780517,21.5650223484698,23758.5790929457,18882.8278735127,18689.1689463724,741631,19389842,18648211,3.333241227335,0.137352081484369,3.96,-12.5447273120498,-7.94268167294005,0.0395504251822244,0.112764547506927
"DE1","DEU",2008,16.3361548763358,21.2996366780517,21.2740054522468,23413.878091125,18882.8278735127,18769.363875523,473599,19389842,18916243,3.14440644785808,0.137352081484369,3.96,-14.4404497737161,-11.2257886184606,1.27940478529542,3.03915489683556
"DEF","DEU",2008,10.6961639516474,25.6634093094572,25.5461769038029,29201.165441357,21616.7639134044,21521.5055236964,77392,6240403,6163011,1.79000089070266,0.137352081484369,3.96,-11.5767683329132,-11.7317121404473,0.0511112376236962,0.818312987116023
"DEA","DEU",2008,21.6650574935748,21.2996366780517,21.0059767769008,28752.2296089989,18882.8278735127,18574.3460849161,587199,19389842,18802643,3.75496072880382,0.137352081484369,3.96,-13.8416897868119,-16.9054233587486,0.546016675216708,0.994466234090722
"DE2","DEU",2008,20.2912547593274,21.2996366780517,21.0678430205199,24131.3334502465,18882.8278735127,18559.9801781585,1126604,19389842,18263238,3.49583172600931,0.137352081484369,3.96,-13.122215317704,-12.3050531167158,0.585794154569568,3.08831729043115
"DEG","DEU",2008,14.3021641684346,20.240735363079,20.1953299083513,22967.05143083,17676.4788209333,17560.5469189922,464770,21650636,21185866,3.24565463929157,0.137352081484369,3.96,-10.9418409435062,-8.68930477915759,0.493148174041393,1.41702720476631
"ES11","ESP",1978,7.90152020656525,13.7644483638064,13.7380614198414,9538.87799252028,12456.9677395002,12483.3887339629,104110,11640180,11536070,1.09910302090168,0.0448920742483864,10.106,-34.183777555181,-9.03026990088656,2.12790432590689,4.01984486838055
"ES42","ESP",1978,5.56832181987519,19.2344139184683,20.4788989495108,5440.46373672789,13823.3446291415,14561.9303077641,1159720,14333880,13174160,2.02546792613361,0.0448920742483864,10.106,-33.6116442895283,-6.69438811975363,2.00111044011949,0.563065486148895
"ES21","ESP",1978,11.5166761476632,18.8975118587038,18.8705814024079,12354.9907200525,14803.2286330636,14810.5632084659,38710,13037760,12999050,2.36289871300741,0.0448920742483864,10.106,-29.9358696839737,-6.94767750038094,1.89924830614976,3.05269826394692
"ES43","ESP",1978,4.99664924356616,19.2344139184683,19.3493448387002,4631.64509717303,13823.3446291415,13944.6434306631,188220,14333880,14145660,2.21779899805035,0.0448920742483864,10.106,-42.9621842852621,-4.9708035767709,1.43621914316026,1.48762701728846
"ES22","ESP",1978,6.27576444683157,18.8977986391382,18.9466148827929,9859.63335474941,14808.1165151683,14858.9193426314,131020,13039360,12908340,1.30775679351165,0.0448920742483864,10.106,-27.1255384773837,-7.59439082757836,2.90397073854679,7.23992892427775
"ES51","ESP",1978,5.02249681587821,14.5229853849726,14.8971629483266,8911.9177033188,11690.7540380597,11745.4014823161,254730,13183840,12929110,1.87119814597273,0.0448920742483864,10.106,-32.1785487028762,-5.28559742183144,4.61082722007518,1.36761768039652
"ES23","ESP",1978,5.04663373164057,18.8975118587038,18.9195021460074,12387.4139945829,14803.2286330636,14815.1345206997,63330,13037760,12974430,1.89940219569148,0.0448920742483864,10.106,-22.1911008943606,-6.26903644437299,5.4457872529755,0.834694955963446
"ES52","ESP",1978,14.0365815220036,14.5229853849726,14.5169220430849,10465.3414637541,11690.7540380597,11695.820474813,54390,13183840,13129450,3.69980569840549,0.0448920742483864,10.106,-46.2442000203359,-6.40611429681775,4.56419556428336,1.60347100056206
"ES24","ESP",1978,4.53822862800121,19.6372439855284,20.4235547616051,6836.72479897171,13860.7922269658,14181.2214557512,635500,14581420,13945920,1.32488798820683,0.0448920742483864,10.106,-30.5737749464933,-7.43551840773716,7.35555027153372,1.87198618266526
"ES53","ESP",1978,5.74055678018407,13.7644483638064,13.7663631383208,4643.58269404011,12456.9677395002,12477.2976071927,30220,11640180,11609960,1.57999086495397,0.0448920742483864,10.106,-33.6129742402694,-6.0232993051864,0,0
"ES30","ESP",1978,4.72508704601734,19.2344139184683,19.3159436734117,6841.6748370389,13823.3446291415,13848.7752978417,51990,14333880,14281890,1.67133880337243,0.0448920742483864,10.106,-33.6616466202617,-5.1338612074991,1.51178279700107,0.625589466952912
"ES12","ESP",1978,6.98065464304639,18.4024311037293,18.400879115373,11756.9554842351,17377.4409056563,17418.8804803776,8890,1211770,1202880,1,0.0448920742483864,10.106,-28.2872754977579,-8.1709762190552,1.23673134414313,1.20165708066591
"ES41","ESP",1978,4.84538820496929,19.2344139184683,19.4388031798923,8540.14258056421,13823.3446291415,14492.2867107029,1614890,14333880,12718990,1.84257136269804,0.0448920742483864,10.106,-28.8350928143989,-6.32635333583472,2.42635606335168,1.59700441323525
"ES13","ESP",1978,13.1206956136195,13.7644483638064,13.7632415716815,8532.3106707524,12456.9677395002,12458.3641639629,4130,11640180,11636050,1.53736770730163,0.0448920742483864,10.106,-24.2853345187576,-6.55031450472078,2.65764218155315,3.34206433916564
"ES62","ESP",1978,2.89952219603463,14.5229853849726,14.4736023866762,3764.79857347347,11690.7540380597,11743.6817499788,87620,13183840,13096220,1.30551497627303,0.0448920742483864,10.106,-48.7702739629481,-4.94443910329951,2.7615585346186,0.382818154472024
"ES70","ESP",1978,7.61421484126918,13.7707802770865,13.7527862625755,10581.2223641656,12462.7725746402,12465.1656197254,14270,11641780,11627510,1.68780383427245,0.0448920742483864,10.106,-42.5604538965773,-5.6404147500283,5.54976898049785,0.172718748670256
"ES61","ESP",1978,5.79516776491427,19.6372439855284,20.303483717368,6634.41930876174,13860.7922269658,14303.305951781,842100,14581420,13739320,3.21662854224715,0.0448920742483864,10.106,-48.802628372995,-5.09659844841705,3.52184778231691,0.489262494811624
"ES42","ESP",1988,3.34562634695702,18.1079137084365,22.7036120824003,5544.20193449792,14935.634043589,15953.6494785554,1391820,14317720,12925900,1.91736124579666,0.0516567567979128,11.501,-22.7216698551822,-4.88421355588022,2.2570081462753,0.51584759022822
"ES43","ESP",1988,3.16360836830938,17.2720547291258,17.900512302021,4304.75030301543,14971.6159081738,15152.4986554288,214670,12949470,12734800,2.4110502220183,0.0516567567979128,11.501,-24.7240208314085,-3.81747790962152,1.47153115434994,1.46478487031915
"ES51","ESP",1988,6.89851649613188,14.1177317324793,13.9490288533344,10333.6800814814,12548.7616728762,12596.4115394541,286870,13368680,13081810,1.95663896683766,0.0516567567979128,11.501,-23.5214674340728,-7.51612246914525,4.58285685064752,1.93624366944031
"ES23","ESP",1988,10.9913302413677,17.2720547291258,17.2387141633797,15599.7223962873,14971.6159081738,14969.8779154054,44170,12949470,12905300,2.13359475628745,0.0516567567979128,11.501,-18.0564562391646,-6.22315790290599,5.47851663176167,0.52542984480259
"ES52","ESP",1988,16.1575716427517,13.1762982399658,13.1428280894771,11421.4769305041,12312.1821680988,12316.0923857591,51380,12000430,11949050,3.58710465102802,0.0516567567979128,11.501,-32.0654751525539,-4.79568242726729,4.705629703685,1.57077354653063
"ES22","ESP",1988,6.09574179324906,14.1177317324793,14.1106680506708,9062.44900990316,12548.7616728762,12583.8958095715,131380,13368680,13237300,1.66827929869078,0.0516567567979128,11.501,-23.0257220531649,-6.90225449119972,2.91240569424465,6.02716286799252
"ES11","ESP",1988,9.26561659973332,15.5723933027292,15.5107325740151,9856.64966804391,14000.6410411656,14036.2640755258,82920,9474120,9391200,1.1109863146629,0.0516567567979128,11.501,-19.8413656939012,-9.01623942319538,2.04628343618258,3.542515440036
"ES30","ESP",1988,3.51749666201062,12.8670813688798,12.9721960198815,6268.57741420849,12203.6107393156,12237.730273379,64890,11701260,11636370,1.51913265137118,0.0516567567979128,11.501,-23.174865921841,-4.04796775492422,1.58816952673911,0.829452983898118
"ES12","ESP",1988,3.69625931611134,20.8432167659574,20.6697674609992,12806.3250961456,21125.8502968722,21161.6103128599,4090,968430,964340,1,0.0516567567979128,11.501,-19.7538133591623,-12.583407170702,1.30949510285014,1.13062905633273
"ES24","ESP",1988,3.90746009528397,14.1177317324793,15.0122082650706,7379.0016268636,12548.7616728762,12787.309040895,594640,13368680,12774040,1.5682389506496,0.0516567567979128,11.501,-22.7311931644943,-6.44586869225622,7.13858095601514,2.40425732106392
"ES13","ESP",1988,5.26137593083775,15.5723933027292,15.5663647466749,9862.02594034681,14000.6410411656,14002.0546783663,3210,9474120,9470910,1.40733544782934,0.0516567567979128,11.501,-18.6462410372252,-7.80383460480154,2.64139249971624,2.4949048296963
"ES62","ESP",1988,2.61745173409515,13.1762982399658,13.1234700283928,4150.90251416667,12312.1821680988,12368.9919560797,85730,12000430,11914700,1.32183503559577,0.0516567567979128,11.501,-34.4296428272628,-3.78538715330183,2.77778760428179,0.412449355682132
"ES21","ESP",1988,11.8821347690456,22.8946661651607,22.8606560504354,16108.5653001005,16849.9759481063,16851.731830664,28250,12090580,12062330,2.65595420742373,0.0516567567979128,11.501,-18.1222086878842,-7.25033645231691,1.87267204107826,2.60102789313351
"ES70","ESP",1988,4.55178094519297,19.5817852338092,19.5689863179344,10715.6790150609,17387.7355978631,17393.3348328912,9330,11036870,11027540,1.51182378307458,0.0516567567979128,11.501,-41.8141921903651,-3.01160611326644,5.20396532363215,0.142815475315748
"ES41","ESP",1988,4.30712564877683,18.1079137084365,20.0729084732514,8905.42569444593,14935.634043589,15812.1079535115,1812010,14317720,12505710,1.91681415048748,0.0516567567979128,11.501,-18.0793564806357,-5.23212575155989,2.38248074238781,1.40732685579672
"ES61","ESP",1988,3.92107971379717,18.341424991148,19.8981880631137,6365.95947261401,14968.0985737754,15488.8661233253,841840,14616890,13775050,3.15605912148914,0.0516567567979128,11.501,-30.7767581069906,-2.85674753882948,3.46477135341948,0.73536243017737
"ES53","ESP",1988,6.52927610991105,15.5723933027292,15.5372222758183,6128.64667521337,14000.6410411656,14019.0943167233,21880,9474120,9452240,1.56803821639727,0.0516567567979128,11.501,-23.685735746691,-5.22878451478288,0,5.35465382868763e-33
"FI1","FIN",1998,14.1940838162868,17.6434101912066,17.2102493678691,11109.6626685601,18426.7879730747,18642.4985983747,852150,29707736,28855586,2.82143531527561,0.0782884968612213,3.938,-7.13961010483498,-9.28087568070308,0.965260575498057,0.288958526016698
"FI1","FIN",2008,14.756442052274,20.8047926193603,20.3619729558387,11852.4058222261,18620.8518559021,18914.0070505169,784140,18808511,18024371,2.56735256859952,0.0707520327914038,3.40666666666667,-4.73271426098032,-7.33845732113325,0.886352576509209,0.36510703536114
"FR10","FRA",1978,21.3050741322043,18.7281786201603,18.6142556429708,25814.2864938154,14737.5306487811,14626.5730331137,136850,13706530,13569680,3.04622550426634,0.119648161439206,4.68,-19.6862179713888,-8.90994924713651,0.0939482430027573,0.14855322350747
"FR62","FRA",1978,10.6781742306399,14.1229644572377,14.0233035453888,10293.7128507138,11700.4687685435,11733.4580861017,313150,13605070,13291920,2.57499271721972,0.119648161439206,4.68,-21.5630231052426,-7.84990199662228,4.47568034794258,2.00747654799544
"FR61","FRA",1978,11.2193767641613,14.1229644572377,14.0681792473772,10485.9116614089,11700.4687685435,11709.558301516,100110,13605070,13504960,2.48320815890921,0.119648161439206,4.68,-24.7497269771256,-7.52382940720421,0.789425527558255,2.72631798049614
"FR25","FRA",1978,16.1274970776328,18.7281786201603,18.7025809123681,19584.5202192841,14737.5306487811,14716.0956719194,61660,13706530,13644870,2.3416345316592,0.119648161439206,4.68,-20.5632432607826,-8.87517810840694,0.223145188729589,0.435418233938973
"FR21","FRA",1978,13.4421934454576,18.9821980339405,18.8659035543378,23210.9559069456,13809.2093573883,13536.9661726726,422050,15002650,14580600,2.86137543449033,0.119648161439206,4.68,-18.2857355113619,-9.06523473820894,0.179236515755758,0.657709337780243
